subject,metric_sim,value
sub-00,Pearson R,0.14662382030062526
sub-01,Pearson R,0.3777552661215092
sub-02,Pearson R,0.43602275975442417
sub-03,Pearson R,0.5137991395583242
sub-04,Pearson R,0.5151177466448197
sub-05,Pearson R,0.4032051061507281
sub-06,Pearson R,0.5372108623248144
sub-07,Pearson R,0.5503513621418266
sub-08,Pearson R,0.12220300525368122
sub-09,Pearson R,0.551261842586303
sub-10,Pearson R,-0.05628229641437822
sub-11,Pearson R,0.6721480755277696
sub-12,Pearson R,0.4440223518823134
sub-13,Pearson R,0.5357416600726901
sub-14,Pearson R,0.3387369563405394
sub-15,Pearson R,0.6184528425573029
sub-16,Pearson R,0.39872745693124845
sub-17,Pearson R,0.23800577835463066
sub-18,Pearson R,0.17948134128780388
sub-19,Pearson R,0.13918477978232702
sub-20,Pearson R,-0.08000941365737041
sub-21,Pearson R,0.5026876629468122
sub-22,Pearson R,0.6048428538148323
sub-23,Pearson R,0.5165803678231816
sub-24,Pearson R,0.575995595939054
sub-25,Pearson R,0.5383658348048063
sub-26,Pearson R,0.2651492854938791
sub-27,Pearson R,0.4007711789142732
sub-28,Pearson R,0.5067886373655793
sub-29,Pearson R,0.5617346237155015
sub-00,MSE,0.019897938961553705
sub-01,MSE,0.010803565530453163
sub-02,MSE,0.01285742006870128
sub-03,MSE,0.009708927863654382
sub-04,MSE,0.010495441934205312
sub-05,MSE,0.013511155700885189
sub-06,MSE,0.009055976681199628
sub-07,MSE,0.010603241841722816
sub-08,MSE,0.03626065200158542
sub-09,MSE,0.019902439225789402
sub-10,MSE,0.03250301393843308
sub-11,MSE,0.01962577619236359
sub-12,MSE,0.013267191835116925
sub-13,MSE,0.011198969480776852
sub-14,MSE,0.014884355595190905
sub-15,MSE,0.010250033029462279
sub-16,MSE,0.013166493261989699
sub-17,MSE,0.017748216409036857
sub-18,MSE,0.01648822499669705
sub-19,MSE,0.0577933429118774
sub-20,MSE,0.01971875412868278
sub-21,MSE,0.01089179548156956
sub-22,MSE,0.010679581186418284
sub-23,MSE,0.016878096512088783
sub-24,MSE,0.009930018826793502
sub-25,MSE,0.012737192826000797
sub-26,MSE,0.023743187673404678
sub-27,MSE,0.015239215880565461
sub-28,MSE,0.009919986127625843
sub-29,MSE,0.021082664486722157
