benchmark,occluder_type,metric,score,visibility
ImageNet-1K,,accuracy,0.5076126918158568,
ImageNet-Occluded,horizontal_bars_02,accuracy,0.0108495843989769,0.1
ImageNet-Occluded,horizontal_bars_02,accuracy,0.050911125319693,0.2
ImageNet-Occluded,horizontal_bars_02,accuracy,0.1077565537084399,0.3
ImageNet-Occluded,horizontal_bars_02,accuracy,0.183843510230179,0.4
ImageNet-Occluded,horizontal_bars_02,accuracy,0.2601502557544757,0.5
ImageNet-Occluded,horizontal_bars_02,accuracy,0.3217111572890025,0.6
ImageNet-Occluded,horizontal_bars_02,accuracy,0.3757992327365729,0.7
ImageNet-Occluded,horizontal_bars_02,accuracy,0.4306066176470588,0.8
ImageNet-Occluded,horizontal_bars_02,accuracy,0.4686301150895141,0.9
ImageNet-Occluded,horizontal_bars_04,accuracy,0.0050751278772378,0.1
ImageNet-Occluded,horizontal_bars_04,accuracy,0.0423193734015345,0.2
ImageNet-Occluded,horizontal_bars_04,accuracy,0.1006234015345268,0.3
ImageNet-Occluded,horizontal_bars_04,accuracy,0.1764106457800511,0.4
ImageNet-Occluded,horizontal_bars_04,accuracy,0.2487811700767263,0.5
ImageNet-Occluded,horizontal_bars_04,accuracy,0.3221707161125319,0.6
ImageNet-Occluded,horizontal_bars_04,accuracy,0.3859295076726343,0.7
ImageNet-Occluded,horizontal_bars_04,accuracy,0.4304467710997442,0.8
ImageNet-Occluded,horizontal_bars_04,accuracy,0.4340433184143222,0.9
ImageNet-Occluded,horizontal_bars_08,accuracy,0.0038762787723785,0.1
ImageNet-Occluded,horizontal_bars_08,accuracy,0.0208799552429667,0.2
ImageNet-Occluded,horizontal_bars_08,accuracy,0.0830402813299232,0.3
ImageNet-Occluded,horizontal_bars_08,accuracy,0.1742527173913043,0.4
ImageNet-Occluded,horizontal_bars_08,accuracy,0.246403452685422,0.5
ImageNet-Occluded,horizontal_bars_08,accuracy,0.3134990409207161,0.6
ImageNet-Occluded,horizontal_bars_08,accuracy,0.3586756713554987,0.7
ImageNet-Occluded,horizontal_bars_08,accuracy,0.3593949808184143,0.8
ImageNet-Occluded,horizontal_bars_08,accuracy,0.3541799872122762,0.9
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0039362212276214,0.1
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0124280690537084,0.2
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0314498081841432,0.3
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0532289002557544,0.4
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0786644820971867,0.5
ImageNet-Occluded,horizontal_bars_16,accuracy,0.1148497442455243,0.6
ImageNet-Occluded,horizontal_bars_16,accuracy,0.1439018542199488,0.7
ImageNet-Occluded,horizontal_bars_16,accuracy,0.1784087276214833,0.8
ImageNet-Occluded,horizontal_bars_16,accuracy,0.2133951406649616,0.9
ImageNet-Occluded,oblique_bars_02,accuracy,0.0094109654731457,0.1
ImageNet-Occluded,oblique_bars_02,accuracy,0.0634790601023018,0.2
ImageNet-Occluded,oblique_bars_02,accuracy,0.1445612212276215,0.3
ImageNet-Occluded,oblique_bars_02,accuracy,0.2263227301790281,0.4
ImageNet-Occluded,oblique_bars_02,accuracy,0.2869645140664961,0.5
ImageNet-Occluded,oblique_bars_02,accuracy,0.3409526854219948,0.6
ImageNet-Occluded,oblique_bars_02,accuracy,0.3821731138107417,0.7
ImageNet-Occluded,oblique_bars_02,accuracy,0.4174992007672634,0.8
ImageNet-Occluded,oblique_bars_02,accuracy,0.4749040920716113,0.9
ImageNet-Occluded,oblique_bars_04,accuracy,0.0025175831202046,0.1
ImageNet-Occluded,oblique_bars_04,accuracy,0.0204603580562659,0.2
ImageNet-Occluded,oblique_bars_04,accuracy,0.0671755115089514,0.3
ImageNet-Occluded,oblique_bars_04,accuracy,0.1210637787723785,0.4
ImageNet-Occluded,oblique_bars_04,accuracy,0.1787084398976982,0.5
ImageNet-Occluded,oblique_bars_04,accuracy,0.2623881074168798,0.6
ImageNet-Occluded,oblique_bars_04,accuracy,0.3658088235294117,0.7
ImageNet-Occluded,oblique_bars_04,accuracy,0.4356617647058823,0.8
ImageNet-Occluded,oblique_bars_04,accuracy,0.4695692135549872,0.9
ImageNet-Occluded,oblique_bars_08,accuracy,0.0014386189258312,0.1
ImageNet-Occluded,oblique_bars_08,accuracy,0.0059343030690537,0.2
ImageNet-Occluded,oblique_bars_08,accuracy,0.0331481777493606,0.3
ImageNet-Occluded,oblique_bars_08,accuracy,0.1108335997442455,0.4
ImageNet-Occluded,oblique_bars_08,accuracy,0.2134750639386189,0.5
ImageNet-Occluded,oblique_bars_08,accuracy,0.3251078964194373,0.6
ImageNet-Occluded,oblique_bars_08,accuracy,0.3918438299232736,0.7
ImageNet-Occluded,oblique_bars_08,accuracy,0.421195652173913,0.8
ImageNet-Occluded,oblique_bars_08,accuracy,0.4241927749360614,0.9
ImageNet-Occluded,oblique_bars_16,accuracy,0.0024376598465473,0.1
ImageNet-Occluded,oblique_bars_16,accuracy,0.0128077046035805,0.2
ImageNet-Occluded,oblique_bars_16,accuracy,0.0406409846547314,0.3
ImageNet-Occluded,oblique_bars_16,accuracy,0.1115928708439897,0.4
ImageNet-Occluded,oblique_bars_16,accuracy,0.1801070971867007,0.5
ImageNet-Occluded,oblique_bars_16,accuracy,0.2446851023017902,0.6
ImageNet-Occluded,oblique_bars_16,accuracy,0.2742766943734015,0.7
ImageNet-Occluded,oblique_bars_16,accuracy,0.2851662404092072,0.8
ImageNet-Occluded,oblique_bars_16,accuracy,0.2413083439897698,0.9
ImageNet-Occluded,vertical_bars_02,accuracy,0.0110094309462915,0.1
ImageNet-Occluded,vertical_bars_02,accuracy,0.0607416879795396,0.2
ImageNet-Occluded,vertical_bars_02,accuracy,0.1347706202046036,0.3
ImageNet-Occluded,vertical_bars_02,accuracy,0.2161924552429667,0.4
ImageNet-Occluded,vertical_bars_02,accuracy,0.2858855498721228,0.5
ImageNet-Occluded,vertical_bars_02,accuracy,0.3465473145780051,0.6
ImageNet-Occluded,vertical_bars_02,accuracy,0.3920236572890025,0.7
ImageNet-Occluded,vertical_bars_02,accuracy,0.4348025895140665,0.8
ImageNet-Occluded,vertical_bars_02,accuracy,0.4731857416879795,0.9
ImageNet-Occluded,vertical_bars_04,accuracy,0.0042559143222506,0.1
ImageNet-Occluded,vertical_bars_04,accuracy,0.0453764386189258,0.2
ImageNet-Occluded,vertical_bars_04,accuracy,0.1078164961636828,0.3
ImageNet-Occluded,vertical_bars_04,accuracy,0.1837236253196931,0.4
ImageNet-Occluded,vertical_bars_04,accuracy,0.2587316176470588,0.5
ImageNet-Occluded,vertical_bars_04,accuracy,0.3243885869565217,0.6
ImageNet-Occluded,vertical_bars_04,accuracy,0.3838115409207161,0.7
ImageNet-Occluded,vertical_bars_04,accuracy,0.4312859654731458,0.8
ImageNet-Occluded,vertical_bars_04,accuracy,0.4310661764705882,0.9
ImageNet-Occluded,vertical_bars_08,accuracy,0.0022778132992327,0.1
ImageNet-Occluded,vertical_bars_08,accuracy,0.0160445971867007,0.2
ImageNet-Occluded,vertical_bars_08,accuracy,0.071371483375959,0.3
ImageNet-Occluded,vertical_bars_08,accuracy,0.1606657608695652,0.4
ImageNet-Occluded,vertical_bars_08,accuracy,0.2366927749360614,0.5
ImageNet-Occluded,vertical_bars_08,accuracy,0.3065856777493606,0.6
ImageNet-Occluded,vertical_bars_08,accuracy,0.3605139066496163,0.7
ImageNet-Occluded,vertical_bars_08,accuracy,0.3563578964194373,0.8
ImageNet-Occluded,vertical_bars_08,accuracy,0.3167958759590792,0.9
ImageNet-Occluded,vertical_bars_16,accuracy,0.0025175831202046,0.1
ImageNet-Occluded,vertical_bars_16,accuracy,0.0107097186700767,0.2
ImageNet-Occluded,vertical_bars_16,accuracy,0.034227141943734,0.3
ImageNet-Occluded,vertical_bars_16,accuracy,0.0591831841432225,0.4
ImageNet-Occluded,vertical_bars_16,accuracy,0.0903332800511508,0.5
ImageNet-Occluded,vertical_bars_16,accuracy,0.121343510230179,0.6
ImageNet-Occluded,vertical_bars_16,accuracy,0.1356897378516624,0.7
ImageNet-Occluded,vertical_bars_16,accuracy,0.1411644820971867,0.8
ImageNet-Occluded,vertical_bars_16,accuracy,0.1672394501278772,0.9
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0172234654731457,0.1
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.049732257033248,0.2
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.1049592391304347,0.3
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.1871003836317135,0.4
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2453244884910486,0.5
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2733375959079284,0.6
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2707600703324808,0.7
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2513187340153452,0.8
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2028452685421994,0.9
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0091312340153452,0.1
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0282528772378516,0.2
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0844789002557544,0.3
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.1763107416879795,0.4
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2424872122762148,0.5
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2905610613810742,0.6
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3021898976982097,0.7
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2666040601023018,0.8
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.1754915281329923,0.9
ImageNet-Occluded,curved_lines,accuracy,0.0047354539641943,0.1
ImageNet-Occluded,curved_lines,accuracy,0.0285126278772378,0.2
ImageNet-Occluded,curved_lines,accuracy,0.0888946611253197,0.3
ImageNet-Occluded,curved_lines,accuracy,0.1654811381074168,0.4
ImageNet-Occluded,curved_lines,accuracy,0.2326566496163682,0.5
ImageNet-Occluded,curved_lines,accuracy,0.2989130434782608,0.6
ImageNet-Occluded,curved_lines,accuracy,0.3535805626598465,0.7
ImageNet-Occluded,curved_lines,accuracy,0.4120644181585677,0.8
ImageNet-Occluded,curved_lines,accuracy,0.4612372122762148,0.9
ImageNet-Occluded,empty_ellipses,accuracy,0.0036764705882352,0.1
ImageNet-Occluded,empty_ellipses,accuracy,0.0265944693094629,0.2
ImageNet-Occluded,empty_ellipses,accuracy,0.0760869565217391,0.3
ImageNet-Occluded,empty_ellipses,accuracy,0.149556425831202,0.4
ImageNet-Occluded,empty_ellipses,accuracy,0.2173713235294117,0.5
ImageNet-Occluded,empty_ellipses,accuracy,0.2759151214833759,0.6
ImageNet-Occluded,empty_ellipses,accuracy,0.3427709398976982,0.7
ImageNet-Occluded,empty_ellipses,accuracy,0.3955602621483376,0.8
ImageNet-Occluded,empty_ellipses,accuracy,0.4516264386189258,0.9
ImageNet-Occluded,filled_ellipses,accuracy,0.0076726342710997,0.1
ImageNet-Occluded,filled_ellipses,accuracy,0.0425191815856777,0.2
ImageNet-Occluded,filled_ellipses,accuracy,0.102621483375959,0.3
ImageNet-Occluded,filled_ellipses,accuracy,0.1627837276214833,0.4
ImageNet-Occluded,filled_ellipses,accuracy,0.2356537723785166,0.5
ImageNet-Occluded,filled_ellipses,accuracy,0.2995923913043478,0.6
ImageNet-Occluded,filled_ellipses,accuracy,0.360493925831202,0.7
ImageNet-Occluded,filled_ellipses,accuracy,0.416480179028133,0.8
ImageNet-Occluded,filled_ellipses,accuracy,0.4605978260869565,0.9
ImageNet-Occluded,mud_splash,accuracy,0.0067934782608695,0.1
ImageNet-Occluded,mud_splash,accuracy,0.026914162404092,0.2
ImageNet-Occluded,mud_splash,accuracy,0.0548873081841432,0.3
ImageNet-Occluded,mud_splash,accuracy,0.1108535805626598,0.4
ImageNet-Occluded,mud_splash,accuracy,0.1723945012787723,0.5
ImageNet-Occluded,mud_splash,accuracy,0.2403093030690537,0.6
ImageNet-Occluded,mud_splash,accuracy,0.2841871803069054,0.7
ImageNet-Occluded,mud_splash,accuracy,0.30940297314578,0.8
ImageNet-Occluded,mud_splash,accuracy,0.3303428708439898,0.9
ImageNet-Occluded,natural,accuracy,0.0030370843989769,0.1
ImageNet-Occluded,natural,accuracy,0.0066336317135549,0.2
ImageNet-Occluded,natural,accuracy,0.0125079923273657,0.3
ImageNet-Occluded,natural,accuracy,0.0253356777493606,0.4
ImageNet-Occluded,natural,accuracy,0.048613331202046,0.5
ImageNet-Occluded,natural,accuracy,0.0827605498721227,0.6
ImageNet-Occluded,natural,accuracy,0.1491168478260869,0.7
ImageNet-Occluded,natural,accuracy,0.2353940217391304,0.8
ImageNet-Occluded,natural,accuracy,0.3075047953964194,0.9
ImageNet-Occluded,natural_silhouette,accuracy,0.0133072250639386,0.1
ImageNet-Occluded,natural_silhouette,accuracy,0.0418997762148337,0.2
ImageNet-Occluded,natural_silhouette,accuracy,0.1031010230179028,0.3
ImageNet-Occluded,natural_silhouette,accuracy,0.1508751598465473,0.4
ImageNet-Occluded,natural_silhouette,accuracy,0.1989889705882352,0.5
ImageNet-Occluded,natural_silhouette,accuracy,0.2535565856777493,0.6
ImageNet-Occluded,natural_silhouette,accuracy,0.3179148017902813,0.7
ImageNet-Occluded,natural_silhouette,accuracy,0.3694653132992327,0.8
ImageNet-Occluded,natural_silhouette,accuracy,0.3786764705882353,0.9
ImageNet-Occluded,coarse_noise,accuracy,0.0093310421994884,0.1
ImageNet-Occluded,coarse_noise,accuracy,0.0335078324808184,0.2
ImageNet-Occluded,coarse_noise,accuracy,0.0698729219948849,0.3
ImageNet-Occluded,coarse_noise,accuracy,0.1318134590792838,0.4
ImageNet-Occluded,coarse_noise,accuracy,0.207340952685422,0.5
ImageNet-Occluded,coarse_noise,accuracy,0.2833679667519181,0.6
ImageNet-Occluded,coarse_noise,accuracy,0.355159047314578,0.7
ImageNet-Occluded,coarse_noise,accuracy,0.4095468350383631,0.8
ImageNet-Occluded,coarse_noise,accuracy,0.459698689258312,0.9
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0035565856777493,0.1
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0170436381074168,0.2
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0553268861892583,0.3
ImageNet-Occluded,fine_oriented_noise,accuracy,0.112292199488491,0.4
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1678988171355498,0.5
ImageNet-Occluded,fine_oriented_noise,accuracy,0.2215872762148337,0.6
ImageNet-Occluded,fine_oriented_noise,accuracy,0.2760549872122762,0.7
ImageNet-Occluded,fine_oriented_noise,accuracy,0.3364170396419437,0.8
ImageNet-Occluded,fine_oriented_noise,accuracy,0.4008351982097187,0.9
ImageNet-Occluded,fine_noise,accuracy,0.0019581202046035,0.1
ImageNet-Occluded,fine_noise,accuracy,0.0093909846547314,0.2
ImageNet-Occluded,fine_noise,accuracy,0.0244765025575447,0.3
ImageNet-Occluded,fine_noise,accuracy,0.0462356138107416,0.4
ImageNet-Occluded,fine_noise,accuracy,0.0595628196930946,0.5
ImageNet-Occluded,fine_noise,accuracy,0.079243925831202,0.6
ImageNet-Occluded,fine_noise,accuracy,0.1083559782608695,0.7
ImageNet-Occluded,fine_noise,accuracy,0.1619844948849104,0.8
ImageNet-Occluded,fine_noise,accuracy,0.2366128516624041,0.9
ImageNet-Occluded,pink_noise,accuracy,0.0027173913043478,0.1
ImageNet-Occluded,pink_noise,accuracy,0.0075127877237851,0.2
ImageNet-Occluded,pink_noise,accuracy,0.0197610294117647,0.3
ImageNet-Occluded,pink_noise,accuracy,0.0335877557544757,0.4
ImageNet-Occluded,pink_noise,accuracy,0.0570252557544757,0.5
ImageNet-Occluded,pink_noise,accuracy,0.103300831202046,0.6
ImageNet-Occluded,pink_noise,accuracy,0.1582880434782608,0.7
ImageNet-Occluded,pink_noise,accuracy,0.237352141943734,0.8
ImageNet-Occluded,pink_noise,accuracy,0.3327205882352941,0.9
ImageNet-Occluded,patch_drop,accuracy,0.0125479539641943,0.1
ImageNet-Occluded,patch_drop,accuracy,0.0508312020460358,0.2
ImageNet-Occluded,patch_drop,accuracy,0.1000039961636828,0.3
ImageNet-Occluded,patch_drop,accuracy,0.1609055306905371,0.4
ImageNet-Occluded,patch_drop,accuracy,0.2190497122762148,0.5
