benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.5202393592620382,empty_ellipses,0.6,accuracy
ImageNet-Occluded,0.5743619994241365,empty_ellipses,0.7,accuracy
ImageNet-Occluded,0.6146854454157303,empty_ellipses,0.8,accuracy
ImageNet-Occluded,0.6421181377099485,empty_ellipses,0.9,accuracy
ImageNet-Occluded,0.0114058255198962,filled_ellipses,0.1,accuracy
ImageNet-Occluded,0.0384194035919345,filled_ellipses,0.2,accuracy
ImageNet-Occluded,0.0823311153419163,filled_ellipses,0.3,accuracy
ImageNet-Occluded,0.1382507128374917,filled_ellipses,0.4,accuracy
ImageNet-Occluded,0.2136637945564425,filled_ellipses,0.5,accuracy
ImageNet-Occluded,0.2986214848197236,filled_ellipses,0.6,accuracy
ImageNet-Occluded,0.3904540782072106,filled_ellipses,0.7,accuracy
ImageNet-Occluded,0.4938037468462574,filled_ellipses,0.8,accuracy
ImageNet-Occluded,0.5893858342754598,filled_ellipses,0.9,accuracy
ImageNet-Occluded,0.036882122978568,horizontal_bars_04,0.1,accuracy
ImageNet-Occluded,0.187935538742007,horizontal_bars_04,0.2,accuracy
ImageNet-Occluded,0.3075164319301138,horizontal_bars_04,0.3,accuracy
ImageNet-Occluded,0.3854763696388322,horizontal_bars_04,0.4,accuracy
ImageNet-Occluded,0.459242121297486,horizontal_bars_04,0.5,accuracy
ImageNet-Occluded,0.5387021388326373,horizontal_bars_04,0.6,accuracy
ImageNet-Occluded,0.6081362670781661,horizontal_bars_04,0.7,accuracy
ImageNet-Occluded,0.6378168682662808,horizontal_bars_04,0.8,accuracy
ImageNet-Occluded,0.6511805714393148,horizontal_bars_04,0.9,accuracy
ImageNet-Occluded,0.0227741678530464,vertical_bars_04,0.1,accuracy
ImageNet-Occluded,0.1445836509977068,vertical_bars_04,0.2,accuracy
ImageNet-Occluded,0.2614130493329495,vertical_bars_04,0.3,accuracy
ImageNet-Occluded,0.3011356105609816,vertical_bars_04,0.4,accuracy
ImageNet-Occluded,0.3862280565865186,vertical_bars_04,0.5,accuracy
ImageNet-Occluded,0.4788578438515566,vertical_bars_04,0.6,accuracy
ImageNet-Occluded,0.5624231270381382,vertical_bars_04,0.7,accuracy
ImageNet-Occluded,0.6267754265240261,vertical_bars_04,0.8,accuracy
ImageNet-Occluded,0.6444502363399583,vertical_bars_04,0.9,accuracy
ImageNet-Occluded,0.0016982017859474,oblique_bars_04,0.1,accuracy
ImageNet-Occluded,0.0058046443844024,oblique_bars_04,0.2,accuracy
ImageNet-Occluded,0.0277973834273158,oblique_bars_04,0.3,accuracy
ImageNet-Occluded,0.05236613165055,oblique_bars_04,0.4,accuracy
ImageNet-Occluded,0.0634465383327737,oblique_bars_04,0.5,accuracy
ImageNet-Occluded,0.0892741374519406,oblique_bars_04,0.6,accuracy
ImageNet-Occluded,0.2195311933755874,oblique_bars_04,0.7,accuracy
ImageNet-Occluded,0.5438889581329969,oblique_bars_04,0.8,accuracy
ImageNet-Occluded,0.64912036122108,oblique_bars_04,0.9,accuracy
ImageNet-Occluded,0.027171228575159,cardinal_crossed_bars,0.1,accuracy
ImageNet-Occluded,0.0192391494935264,cardinal_crossed_bars,0.2,accuracy
ImageNet-Occluded,0.0603240936690447,cardinal_crossed_bars,0.3,accuracy
ImageNet-Occluded,0.2422152417046683,cardinal_crossed_bars,0.4,accuracy
ImageNet-Occluded,0.4532702972694319,cardinal_crossed_bars,0.5,accuracy
