benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,oblique_bars_16,accuracy,0.4111745527812412,0.9
ImageNet-Occluded,vertical_bars_02,accuracy,0.0223492551594972,0.1
ImageNet-Occluded,vertical_bars_02,accuracy,0.1030076019922081,0.2
ImageNet-Occluded,vertical_bars_02,accuracy,0.1820535112400444,0.3
ImageNet-Occluded,vertical_bars_02,accuracy,0.2667128687002221,0.4
ImageNet-Occluded,vertical_bars_02,accuracy,0.3362443447113037,0.5
ImageNet-Occluded,vertical_bars_02,accuracy,0.3985984428804748,0.6
ImageNet-Occluded,vertical_bars_02,accuracy,0.4444201692026489,0.7
ImageNet-Occluded,vertical_bars_02,accuracy,0.4790349292511843,0.8
ImageNet-Occluded,vertical_bars_02,accuracy,0.5280849142950408,0.9
ImageNet-Occluded,vertical_bars_04,accuracy,0.0091534402715612,0.1
ImageNet-Occluded,vertical_bars_04,accuracy,0.0736464249844453,0.2
ImageNet-Occluded,vertical_bars_04,accuracy,0.1555727613823754,0.3
ImageNet-Occluded,vertical_bars_04,accuracy,0.2455981361622713,0.4
ImageNet-Occluded,vertical_bars_04,accuracy,0.3172053238567041,0.5
ImageNet-Occluded,vertical_bars_04,accuracy,0.368430671035027,0.6
ImageNet-Occluded,vertical_bars_04,accuracy,0.419451079806503,0.7
ImageNet-Occluded,vertical_bars_04,accuracy,0.4978840521403721,0.8
ImageNet-Occluded,vertical_bars_04,accuracy,0.5231035813993338,0.9
ImageNet-Occluded,vertical_bars_08,accuracy,0.0065542874021493,0.1
ImageNet-Occluded,vertical_bars_08,accuracy,0.0372458756426159,0.2
ImageNet-Occluded,vertical_bars_08,accuracy,0.0947427320845273,0.3
ImageNet-Occluded,vertical_bars_08,accuracy,0.1911261042161863,0.4
ImageNet-Occluded,vertical_bars_08,accuracy,0.2944420545685048,0.5
ImageNet-Occluded,vertical_bars_08,accuracy,0.4011035871749021,0.6
ImageNet-Occluded,vertical_bars_08,accuracy,0.4596540933969069,0.7
ImageNet-Occluded,vertical_bars_08,accuracy,0.4831919943799778,0.8
ImageNet-Occluded,vertical_bars_08,accuracy,0.4829524597343133,0.9
ImageNet-Occluded,vertical_bars_16,accuracy,0.0032128417408283,0.1
ImageNet-Occluded,vertical_bars_16,accuracy,0.0224474002512133,0.2
ImageNet-Occluded,vertical_bars_16,accuracy,0.0776887995247938,0.3
ImageNet-Occluded,vertical_bars_16,accuracy,0.1403083786064264,0.4
ImageNet-Occluded,vertical_bars_16,accuracy,0.2001005517584937,0.5
ImageNet-Occluded,vertical_bars_16,accuracy,0.2819667227414189,0.6
ImageNet-Occluded,vertical_bars_16,accuracy,0.3417822098245426,0.7
ImageNet-Occluded,vertical_bars_16,accuracy,0.3781037914509676,0.8
ImageNet-Occluded,vertical_bars_16,accuracy,0.3731044086874748,0.9
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0261543517818256,0.1
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0475289246105417,0.2
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0755912772550874,0.3
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.13195138029298,0.4
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2222437399382494,0.5
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2978782611233847,0.6
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.346993300379539,0.7
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3619974669145078,0.8
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3621396081788199,0.9
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0168553860287885,0.1
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0397660612147681,0.2
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0577435352060259,0.3
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.108263441038375,0.4
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2171966001695516,0.5
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3189222995115786,0.6
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3571620352414189,0.7
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3752143401272443,0.8
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3792747642312731,0.9
ImageNet-Occluded,curved_lines,accuracy,0.0074229279000844,0.1
ImageNet-Occluded,curved_lines,accuracy,0.028985142099614,0.2
ImageNet-Occluded,curved_lines,accuracy,0.075156956911087,0.3
ImageNet-Occluded,curved_lines,accuracy,0.1445383946506344,0.4
ImageNet-Occluded,curved_lines,accuracy,0.2270825563036665,0.5
ImageNet-Occluded,curved_lines,accuracy,0.3028411688853283,0.6
ImageNet-Occluded,curved_lines,accuracy,0.36853069675212,0.7
ImageNet-Occluded,curved_lines,accuracy,0.4349640212496932,0.8
ImageNet-Occluded,curved_lines,accuracy,0.4966668273721422,0.9
ImageNet-Occluded,empty_ellipses,accuracy,0.0051550617327495,0.1
ImageNet-Occluded,empty_ellipses,accuracy,0.0298022658241038,0.2
ImageNet-Occluded,empty_ellipses,accuracy,0.0741228611797702,0.3
ImageNet-Occluded,empty_ellipses,accuracy,0.1419069028022337,0.4
ImageNet-Occluded,empty_ellipses,accuracy,0.2042015879129877,0.5
ImageNet-Occluded,empty_ellipses,accuracy,0.2722221552109232,0.6
ImageNet-Occluded,empty_ellipses,accuracy,0.3393733306806915,0.7
ImageNet-Occluded,empty_ellipses,accuracy,0.4043100360704928,0.8
ImageNet-Occluded,empty_ellipses,accuracy,0.4769810267857143,0.9
ImageNet-Occluded,filled_ellipses,accuracy,0.0129675617327495,0.1
ImageNet-Occluded,filled_ellipses,accuracy,0.0422723334358663,0.2
ImageNet-Occluded,filled_ellipses,accuracy,0.090693964793974,0.3
ImageNet-Occluded,filled_ellipses,accuracy,0.1291318709144787,0.4
ImageNet-Occluded,filled_ellipses,accuracy,0.1804008380490906,0.5
ImageNet-Occluded,filled_ellipses,accuracy,0.2386110327681716,0.6
ImageNet-Occluded,filled_ellipses,accuracy,0.3010644042978481,0.7
ImageNet-Occluded,filled_ellipses,accuracy,0.3785602979514064,0.8
ImageNet-Occluded,filled_ellipses,accuracy,0.463275308511695,0.9
ImageNet-Occluded,mud_splash,accuracy,0.0147860662593525,0.1
ImageNet-Occluded,mud_splash,accuracy,0.0390354255024267,0.2
ImageNet-Occluded,mud_splash,accuracy,0.0671835140306122,0.3
ImageNet-Occluded,mud_splash,accuracy,0.1137621986622713,0.4
ImageNet-Occluded,mud_splash,accuracy,0.1569983095538859,0.5
ImageNet-Occluded,mud_splash,accuracy,0.2093209262405123,0.6
ImageNet-Occluded,mud_splash,accuracy,0.2687077339814633,0.7
ImageNet-Occluded,mud_splash,accuracy,0.3386167482453949,0.8
ImageNet-Occluded,mud_splash,accuracy,0.415079298068066,0.9
ImageNet-Occluded,natural,accuracy,0.0030417458857504,0.1
ImageNet-Occluded,natural,accuracy,0.0060669462367588,0.2
ImageNet-Occluded,natural,accuracy,0.0114769595960269,0.3
ImageNet-Occluded,natural,accuracy,0.0256734031955806,0.4
ImageNet-Occluded,natural,accuracy,0.0492060400393544,0.5
ImageNet-Occluded,natural,accuracy,0.0901024619839629,0.6
ImageNet-Occluded,natural,accuracy,0.17564136519724,0.7
ImageNet-Occluded,natural,accuracy,0.2890102309840066,0.8
ImageNet-Occluded,natural,accuracy,0.3868383290816326,0.9
ImageNet-Occluded,natural_silhouette,accuracy,0.0353359946486901,0.1
ImageNet-Occluded,natural_silhouette,accuracy,0.0754641774965792,0.2
ImageNet-Occluded,natural_silhouette,accuracy,0.1547924888377287,0.3
ImageNet-Occluded,natural_silhouette,accuracy,0.2120159678921407,0.4
ImageNet-Occluded,natural_silhouette,accuracy,0.2493938320145315,0.5
ImageNet-Occluded,natural_silhouette,accuracy,0.3102065634970762,0.6
ImageNet-Occluded,natural_silhouette,accuracy,0.3861798923842761,0.7
ImageNet-Occluded,natural_silhouette,accuracy,0.4486780117969123,0.8
ImageNet-Occluded,natural_silhouette,accuracy,0.4755231397492545,0.9
ImageNet-Occluded,coarse_noise,accuracy,0.0158904806083562,0.1
ImageNet-Occluded,coarse_noise,accuracy,0.049716695382887,0.2
ImageNet-Occluded,coarse_noise,accuracy,0.0920273844076662,0.3
ImageNet-Occluded,coarse_noise,accuracy,0.14048925133384,0.4
ImageNet-Occluded,coarse_noise,accuracy,0.1969723178415882,0.5
ImageNet-Occluded,coarse_noise,accuracy,0.2464780576375066,0.6
ImageNet-Occluded,coarse_noise,accuracy,0.30131860411897,0.7
ImageNet-Occluded,coarse_noise,accuracy,0.3607870109227238,0.8
ImageNet-Occluded,coarse_noise,accuracy,0.4506409137832875,0.9
ImageNet-Occluded,fine_oriented_noise,accuracy,0.004711716644922,0.1
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0186400474144183,0.2
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0497200796950836,0.3
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1203879326277849,0.4
ImageNet-Occluded,fine_oriented_noise,accuracy,0.194027588987837,0.5
ImageNet-Occluded,fine_oriented_noise,accuracy,0.2667391914494184,0.6
ImageNet-Occluded,fine_oriented_noise,accuracy,0.3345055592303373,0.7
ImageNet-Occluded,fine_oriented_noise,accuracy,0.3884274521652533,0.8
ImageNet-Occluded,fine_oriented_noise,accuracy,0.4537052220227767,0.9
ImageNet-Occluded,fine_noise,accuracy,0.0040739615428812,0.1
ImageNet-Occluded,fine_noise,accuracy,0.017810514538872,0.2
ImageNet-Occluded,fine_noise,accuracy,0.0596395029249239,0.3
ImageNet-Occluded,fine_noise,accuracy,0.1135978713935735,0.4
ImageNet-Occluded,fine_noise,accuracy,0.157710143498012,0.5
ImageNet-Occluded,fine_noise,accuracy,0.1931924156996668,0.6
ImageNet-Occluded,fine_noise,accuracy,0.2277669395719255,0.7
ImageNet-Occluded,fine_noise,accuracy,0.2776118626399916,0.8
ImageNet-Occluded,fine_noise,accuracy,0.3489080703988367,0.9
ImageNet-Occluded,pink_noise,accuracy,0.0032286352040816,0.1
ImageNet-Occluded,pink_noise,accuracy,0.0085747226388478,0.2
ImageNet-Occluded,pink_noise,accuracy,0.0230467998023544,0.3
ImageNet-Occluded,pink_noise,accuracy,0.0418380132439185,0.4
ImageNet-Occluded,pink_noise,accuracy,0.074363147421759,0.5
ImageNet-Occluded,pink_noise,accuracy,0.1246893953303901,0.6
ImageNet-Occluded,pink_noise,accuracy,0.1911347529717854,0.7
ImageNet-Occluded,pink_noise,accuracy,0.2792434783614411,0.8
ImageNet-Occluded,pink_noise,accuracy,0.3733074671151686,0.9
ImageNet-Occluded,patch_drop,accuracy,0.0076620860633497,0.1
ImageNet-Occluded,patch_drop,accuracy,0.0195342582859555,0.2
ImageNet-Occluded,patch_drop,accuracy,0.0365806700167607,0.3
ImageNet-Occluded,patch_drop,accuracy,0.0656820068858107,0.4
ImageNet-Occluded,patch_drop,accuracy,0.1042582938561634,0.5
ImageNet-Occluded,patch_drop,accuracy,0.1501920785830945,0.6
ImageNet-Occluded,patch_drop,accuracy,0.221211524034033,0.7
ImageNet-Occluded,patch_drop,accuracy,0.3122194780378926,0.8
ImageNet-Occluded,patch_drop,accuracy,0.4273643566637623,0.9
ImageNet-Occluded,polkadot,accuracy,0.0050828630408766,0.1
ImageNet-Occluded,polkadot,accuracy,0.0061308721612606,0.2
ImageNet-Occluded,polkadot,accuracy,0.0036355049102282,0.3
