subject,metric_sim,value
sub-00,Pearson R,-0.21232497454870705
sub-01,Pearson R,-0.01634912906291656
sub-02,Pearson R,-0.0651457818774733
sub-03,Pearson R,-0.28194914612417327
sub-04,Pearson R,-0.25691777936235055
sub-05,Pearson R,0.11681138874418767
sub-06,Pearson R,-0.14125916548704434
sub-07,Pearson R,-0.06815013991371706
sub-08,Pearson R,0.16308131269861734
sub-09,Pearson R,-0.17387435269260015
sub-10,Pearson R,0.19506410020923856
sub-11,Pearson R,0.07046611624049316
sub-12,Pearson R,-0.37108925820804756
sub-13,Pearson R,0.1299338053561187
sub-14,Pearson R,-0.3344950086350353
sub-15,Pearson R,-0.017134532733780905
sub-16,Pearson R,-0.2221001628455293
sub-17,Pearson R,0.010053132268565078
sub-18,Pearson R,0.03133177478465735
sub-19,Pearson R,-0.09770731615160157
sub-20,Pearson R,-0.04950481621712286
sub-21,Pearson R,-0.16094144182813103
sub-22,Pearson R,-0.03879224452255967
sub-23,Pearson R,0.09238014713474071
sub-24,Pearson R,-0.13218349105046284
sub-25,Pearson R,0.03868342207152796
sub-26,Pearson R,0.15229070197762404
sub-27,Pearson R,0.051260363687368415
sub-28,Pearson R,-0.3465592441749689
sub-29,Pearson R,-0.4281051502890693
sub-00,MSE,0.05488778240190249
sub-01,MSE,0.07579497787026028
sub-02,MSE,0.07083370491478397
sub-03,MSE,0.07575625082573656
sub-04,MSE,0.06607589344695469
sub-05,MSE,0.10517980413528868
sub-06,MSE,0.08348741577487119
sub-07,MSE,0.06534685064077157
sub-08,MSE,0.030210686682520818
sub-09,MSE,0.14504318602193156
sub-10,MSE,0.14599113158937774
sub-11,MSE,0.1509173933148368
sub-12,MSE,0.10883092218258687
sub-13,MSE,0.05518888723741578
sub-14,MSE,0.09344625280750431
sub-15,MSE,0.10629714955740521
sub-16,MSE,0.06318887072268463
sub-17,MSE,0.048857882481173204
sub-18,MSE,0.07319027447483156
sub-19,MSE,0.22817012650284052
sub-20,MSE,0.10486507464658475
sub-21,MSE,0.0812645742502312
sub-22,MSE,0.10886358006341658
sub-23,MSE,0.1298754376403752
sub-24,MSE,0.05844798685427399
sub-25,MSE,0.05089518100145331
sub-26,MSE,0.05214096974501255
sub-27,MSE,0.05412996267670762
sub-28,MSE,0.08662678359096312
sub-29,MSE,0.03626193189324877
