subject,metric_sim,value
sub-00,Pearson R,0.28475648704906215
sub-01,Pearson R,0.2768313047408656
sub-02,Pearson R,0.5066850521001462
sub-03,Pearson R,0.4756892542719379
sub-04,Pearson R,0.530588397246267
sub-05,Pearson R,0.5403441633537402
sub-06,Pearson R,0.39255618785159385
sub-07,Pearson R,0.45924919888071225
sub-08,Pearson R,0.16477824901299
sub-09,Pearson R,0.7108358365532549
sub-10,Pearson R,-0.01423924747674546
sub-11,Pearson R,0.6045483576234341
sub-12,Pearson R,0.485241281560376
sub-13,Pearson R,0.5024709080677152
sub-14,Pearson R,0.4515714866354226
sub-15,Pearson R,0.4940599185598716
sub-16,Pearson R,0.46742616360588785
sub-17,Pearson R,0.1036955337564704
sub-18,Pearson R,0.30674057325745163
sub-19,Pearson R,0.17687593643322982
sub-20,Pearson R,0.14011070492050506
sub-21,Pearson R,0.6304513569848933
sub-22,Pearson R,0.5966103167388602
sub-23,Pearson R,0.5372333406824289
sub-24,Pearson R,0.5956521162930681
sub-25,Pearson R,0.5430591550196912
sub-26,Pearson R,0.1764158352432751
sub-27,Pearson R,0.3396344093637836
sub-28,Pearson R,0.5733474185785121
sub-29,Pearson R,0.7609195632067552
sub-00,MSE,0.012470562491742632
sub-01,MSE,0.0068916385916237295
sub-02,MSE,0.008412356321839077
sub-03,MSE,0.006661258092218258
sub-04,MSE,0.006846099220504688
sub-05,MSE,0.0074999174263442984
sub-06,MSE,0.007224080129475495
sub-07,MSE,0.009266209208614082
sub-08,MSE,0.030356800766283523
sub-09,MSE,0.014385982296208213
sub-10,MSE,0.02429556414321575
sub-11,MSE,0.018133381226053638
sub-12,MSE,0.008865933412604042
sub-13,MSE,0.008315538710529792
sub-14,MSE,0.008955154247588847
sub-15,MSE,0.00812892224864579
sub-16,MSE,0.008283293697978597
sub-17,MSE,0.014147757299511165
sub-18,MSE,0.009260759347337824
sub-19,MSE,0.050688457854406135
sub-20,MSE,0.010395486523979387
sub-21,MSE,0.006035886510767603
sub-22,MSE,0.007691323160258951
sub-23,MSE,0.01236647839873167
sub-24,MSE,0.0066026720834984785
sub-25,MSE,0.009613720438631259
sub-26,MSE,0.02102659697450126
sub-27,MSE,0.012138575108997221
sub-28,MSE,0.005708151671290792
sub-29,MSE,0.01604426773682124
