benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,oblique_bars_16,accuracy,0.4482736573042467,0.9
ImageNet-Occluded,vertical_bars_02,accuracy,0.0061141304347826,0.1
ImageNet-Occluded,vertical_bars_02,accuracy,0.0582281010239706,0.2
ImageNet-Occluded,vertical_bars_02,accuracy,0.168194533270948,0.3
ImageNet-Occluded,vertical_bars_02,accuracy,0.2863850703324808,0.4
ImageNet-Occluded,vertical_bars_02,accuracy,0.3860493925831202,0.5
ImageNet-Occluded,vertical_bars_02,accuracy,0.4577965153300244,0.6
ImageNet-Occluded,vertical_bars_02,accuracy,0.5086437020917682,0.7
ImageNet-Occluded,vertical_bars_02,accuracy,0.5439538043325819,0.8
ImageNet-Occluded,vertical_bars_02,accuracy,0.5732017263122227,0.9
ImageNet-Occluded,vertical_bars_04,accuracy,0.0058663682869213,0.1
ImageNet-Occluded,vertical_bars_04,accuracy,0.0618406329923273,0.2
ImageNet-Occluded,vertical_bars_04,accuracy,0.1685821611405638,0.3
ImageNet-Occluded,vertical_bars_04,accuracy,0.2846467391304347,0.4
ImageNet-Occluded,vertical_bars_04,accuracy,0.3734814578005115,0.5
ImageNet-Occluded,vertical_bars_04,accuracy,0.4388946611100755,0.6
ImageNet-Occluded,vertical_bars_04,accuracy,0.4995604219948849,0.7
ImageNet-Occluded,vertical_bars_04,accuracy,0.5272018862197466,0.8
ImageNet-Occluded,vertical_bars_04,accuracy,0.5465992647973473,0.9
ImageNet-Occluded,vertical_bars_08,accuracy,0.0041360294117647,0.1
ImageNet-Occluded,vertical_bars_08,accuracy,0.0281649616444507,0.2
ImageNet-Occluded,vertical_bars_08,accuracy,0.0931465792876985,0.3
ImageNet-Occluded,vertical_bars_08,accuracy,0.203628516639285,0.4
ImageNet-Occluded,vertical_bars_08,accuracy,0.3109374999847558,0.5
ImageNet-Occluded,vertical_bars_08,accuracy,0.3716711956826622,0.6
ImageNet-Occluded,vertical_bars_08,accuracy,0.4251558503988759,0.7
ImageNet-Occluded,vertical_bars_08,accuracy,0.4591751918006126,0.8
ImageNet-Occluded,vertical_bars_08,accuracy,0.4978580563269613,0.9
ImageNet-Occluded,vertical_bars_16,accuracy,0.0034566815856777,0.1
ImageNet-Occluded,vertical_bars_16,accuracy,0.0093150575457097,0.2
ImageNet-Occluded,vertical_bars_16,accuracy,0.0299792199507546,0.3
ImageNet-Occluded,vertical_bars_16,accuracy,0.0564178388823023,0.4
ImageNet-Occluded,vertical_bars_16,accuracy,0.1384710677901802,0.5
ImageNet-Occluded,vertical_bars_16,accuracy,0.2085437979692083,0.6
ImageNet-Occluded,vertical_bars_16,accuracy,0.2950287724242491,0.7
ImageNet-Occluded,vertical_bars_16,accuracy,0.3950567455090525,0.8
ImageNet-Occluded,vertical_bars_16,accuracy,0.4972346547009695,0.9
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0211916560107065,0.1
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0847546355536831,0.2
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.1446251598617914,0.3
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2114609974576994,0.4
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2633272058823529,0.5
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.301090952685422,0.6
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3267782928846071,0.7
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3348185741687979,0.8
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3454603581019984,0.9
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0173953005119853,0.1
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0793478260879092,0.2
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.1498081841508445,0.3
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2170636189715636,0.4
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2631313938771367,0.5
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.314238331202046,0.6
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3364649936366264,0.7
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3515984654579016,0.8
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3679307864602569,0.9
ImageNet-Occluded,curved_lines,accuracy,0.0083639705887116,0.1
ImageNet-Occluded,curved_lines,accuracy,0.0340632992365476,0.2
ImageNet-Occluded,curved_lines,accuracy,0.0952525575600011,0.3
ImageNet-Occluded,curved_lines,accuracy,0.1827205882581603,0.4
ImageNet-Occluded,curved_lines,accuracy,0.266248401549771,0.5
ImageNet-Occluded,curved_lines,accuracy,0.3476462595907928,0.6
ImageNet-Occluded,curved_lines,accuracy,0.4225583440050139,0.7
ImageNet-Occluded,curved_lines,accuracy,0.4996403452685422,0.8
ImageNet-Occluded,curved_lines,accuracy,0.5580482737487539,0.9
ImageNet-Occluded,empty_ellipses,accuracy,0.0054547634271099,0.1
ImageNet-Occluded,empty_ellipses,accuracy,0.0312340153462213,0.2
ImageNet-Occluded,empty_ellipses,accuracy,0.0815217391304347,0.3
ImageNet-Occluded,empty_ellipses,accuracy,0.1675791240409207,0.4
ImageNet-Occluded,empty_ellipses,accuracy,0.2509590792838874,0.5
ImageNet-Occluded,empty_ellipses,accuracy,0.329359814562761,0.6
ImageNet-Occluded,empty_ellipses,accuracy,0.4115369245981621,0.7
ImageNet-Occluded,empty_ellipses,accuracy,0.4749120844294653,0.8
ImageNet-Occluded,empty_ellipses,accuracy,0.5465672953659312,0.9
ImageNet-Occluded,filled_ellipses,accuracy,0.0097626278777142,0.1
ImageNet-Occluded,filled_ellipses,accuracy,0.0668158567774936,0.2
ImageNet-Occluded,filled_ellipses,accuracy,0.1706321930984402,0.3
ImageNet-Occluded,filled_ellipses,accuracy,0.2543278453142746,0.4
ImageNet-Occluded,filled_ellipses,accuracy,0.3496163683321774,0.5
ImageNet-Occluded,filled_ellipses,accuracy,0.4215952685421995,0.6
ImageNet-Occluded,filled_ellipses,accuracy,0.4844988810894129,0.7
ImageNet-Occluded,filled_ellipses,accuracy,0.5362492008587284,0.8
ImageNet-Occluded,filled_ellipses,accuracy,0.575903133053304,0.9
ImageNet-Occluded,mud_splash,accuracy,0.0115888746803069,0.1
ImageNet-Occluded,mud_splash,accuracy,0.0578844309462915,0.2
ImageNet-Occluded,mud_splash,accuracy,0.1253676470702566,0.3
ImageNet-Occluded,mud_splash,accuracy,0.2182105179028133,0.4
ImageNet-Occluded,mud_splash,accuracy,0.2877117967056801,0.5
ImageNet-Occluded,mud_splash,accuracy,0.3585557864450128,0.6
ImageNet-Occluded,mud_splash,accuracy,0.4090233375806638,0.7
ImageNet-Occluded,mud_splash,accuracy,0.4558423913043478,0.8
ImageNet-Occluded,mud_splash,accuracy,0.496962915601023,0.9
ImageNet-Occluded,natural,accuracy,0.0032968350383631,0.1
ImageNet-Occluded,natural,accuracy,0.0093430306910134,0.2
ImageNet-Occluded,natural,accuracy,0.0212356138145527,0.3
ImageNet-Occluded,natural,accuracy,0.047921994886816,0.4
ImageNet-Occluded,natural,accuracy,0.0873441496278014,0.5
ImageNet-Occluded,natural,accuracy,0.1536684782646806,0.6
ImageNet-Occluded,natural,accuracy,0.2486453005267531,0.7
ImageNet-Occluded,natural,accuracy,0.3668837915448582,0.8
ImageNet-Occluded,natural,accuracy,0.4437859655188782,0.9
ImageNet-Occluded,natural_silhouette,accuracy,0.0214633951416177,0.1
ImageNet-Occluded,natural_silhouette,accuracy,0.0682304987250386,0.2
ImageNet-Occluded,natural_silhouette,accuracy,0.1512667838950901,0.3
ImageNet-Occluded,natural_silhouette,accuracy,0.2244285486085945,0.4
ImageNet-Occluded,natural_silhouette,accuracy,0.301722346593047,0.5
ImageNet-Occluded,natural_silhouette,accuracy,0.3525335678206685,0.6
ImageNet-Occluded,natural_silhouette,accuracy,0.4237651854677273,0.7
ImageNet-Occluded,natural_silhouette,accuracy,0.4712955562964729,0.8
ImageNet-Occluded,natural_silhouette,accuracy,0.4874960039277821,0.9
ImageNet-Occluded,coarse_noise,accuracy,0.0134470907928388,0.1
ImageNet-Occluded,coarse_noise,accuracy,0.0849224744207414,0.2
ImageNet-Occluded,coarse_noise,accuracy,0.1759151214986201,0.3
ImageNet-Occluded,coarse_noise,accuracy,0.2757752557544757,0.4
ImageNet-Occluded,coarse_noise,accuracy,0.3674872122762148,0.5
ImageNet-Occluded,coarse_noise,accuracy,0.4381353900103313,0.6
ImageNet-Occluded,coarse_noise,accuracy,0.4971787085008743,0.7
