benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,oblique_bars_16,accuracy,0.2955962276214833,0.9
ImageNet-Occluded,vertical_bars_02,accuracy,0.0047354539641943,0.1
ImageNet-Occluded,vertical_bars_02,accuracy,0.0365648976982097,0.2
ImageNet-Occluded,vertical_bars_02,accuracy,0.089474104859335,0.3
ImageNet-Occluded,vertical_bars_02,accuracy,0.1527733375959079,0.4
ImageNet-Occluded,vertical_bars_02,accuracy,0.2134550831202046,0.5
ImageNet-Occluded,vertical_bars_02,accuracy,0.2724784207161125,0.6
ImageNet-Occluded,vertical_bars_02,accuracy,0.3265864769820972,0.7
ImageNet-Occluded,vertical_bars_02,accuracy,0.3715233375959079,0.8
ImageNet-Occluded,vertical_bars_02,accuracy,0.4062100383631714,0.9
ImageNet-Occluded,vertical_bars_04,accuracy,0.0034566815856777,0.1
ImageNet-Occluded,vertical_bars_04,accuracy,0.0188019501278772,0.2
ImageNet-Occluded,vertical_bars_04,accuracy,0.073909047314578,0.3
ImageNet-Occluded,vertical_bars_04,accuracy,0.1558104219948849,0.4
ImageNet-Occluded,vertical_bars_04,accuracy,0.2220668158567774,0.5
ImageNet-Occluded,vertical_bars_04,accuracy,0.2814098465473146,0.6
ImageNet-Occluded,vertical_bars_04,accuracy,0.3307424872122762,0.7
ImageNet-Occluded,vertical_bars_04,accuracy,0.3697250639386189,0.8
ImageNet-Occluded,vertical_bars_04,accuracy,0.3820931905370844,0.9
ImageNet-Occluded,vertical_bars_08,accuracy,0.0023177749360613,0.1
ImageNet-Occluded,vertical_bars_08,accuracy,0.007692615089514,0.2
ImageNet-Occluded,vertical_bars_08,accuracy,0.0301710358056266,0.3
ImageNet-Occluded,vertical_bars_08,accuracy,0.0800031969309462,0.4
ImageNet-Occluded,vertical_bars_08,accuracy,0.1484375,0.5
ImageNet-Occluded,vertical_bars_08,accuracy,0.2231657608695652,0.6
ImageNet-Occluded,vertical_bars_08,accuracy,0.2639865728900256,0.7
ImageNet-Occluded,vertical_bars_08,accuracy,0.2800711317135549,0.8
ImageNet-Occluded,vertical_bars_08,accuracy,0.311880594629156,0.9
ImageNet-Occluded,vertical_bars_16,accuracy,0.0018382352941176,0.1
ImageNet-Occluded,vertical_bars_16,accuracy,0.0031769501278772,0.2
ImageNet-Occluded,vertical_bars_16,accuracy,0.0042159526854219,0.3
ImageNet-Occluded,vertical_bars_16,accuracy,0.0083320012787723,0.4
ImageNet-Occluded,vertical_bars_16,accuracy,0.0138067455242966,0.5
ImageNet-Occluded,vertical_bars_16,accuracy,0.0300311700767263,0.6
ImageNet-Occluded,vertical_bars_16,accuracy,0.0481937340153452,0.7
ImageNet-Occluded,vertical_bars_16,accuracy,0.0889546035805626,0.8
ImageNet-Occluded,vertical_bars_16,accuracy,0.1333519820971867,0.9
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.007752557544757,0.1
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0295316496163682,0.2
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0620004795396419,0.3
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.1150695332480818,0.4
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.1594669117647058,0.5
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.1859614769820972,0.6
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2117367327365729,0.7
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2354140025575447,0.8
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2643462276214833,0.9
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0056945332480818,0.1
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0249760230179028,0.2
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0598625319693094,0.3
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.1103140984654731,0.4
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.1629635549872122,0.5
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2080602621483376,0.6
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2355738491048593,0.7
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2624480498721228,0.8
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2865049552429667,0.9
ImageNet-Occluded,curved_lines,accuracy,0.0027173913043478,0.1
ImageNet-Occluded,curved_lines,accuracy,0.0084718670076726,0.2
ImageNet-Occluded,curved_lines,accuracy,0.0276734335038363,0.3
ImageNet-Occluded,curved_lines,accuracy,0.0695532289002557,0.4
ImageNet-Occluded,curved_lines,accuracy,0.12426070971867,0.5
ImageNet-Occluded,curved_lines,accuracy,0.1844828964194373,0.6
ImageNet-Occluded,curved_lines,accuracy,0.2474424552429667,0.7
ImageNet-Occluded,curved_lines,accuracy,0.3159566815856777,0.8
ImageNet-Occluded,curved_lines,accuracy,0.3796954923273657,0.9
ImageNet-Occluded,empty_ellipses,accuracy,0.0020180626598465,0.1
ImageNet-Occluded,empty_ellipses,accuracy,0.0066935741687979,0.2
ImageNet-Occluded,empty_ellipses,accuracy,0.0190217391304347,0.3
ImageNet-Occluded,empty_ellipses,accuracy,0.0508511828644501,0.4
ImageNet-Occluded,empty_ellipses,accuracy,0.0906130115089514,0.5
ImageNet-Occluded,empty_ellipses,accuracy,0.1321131713554987,0.6
ImageNet-Occluded,empty_ellipses,accuracy,0.1899976023017902,0.7
ImageNet-Occluded,empty_ellipses,accuracy,0.25235773657289,0.8
ImageNet-Occluded,empty_ellipses,accuracy,0.3401734335038363,0.9
ImageNet-Occluded,filled_ellipses,accuracy,0.0037364130434782,0.1
ImageNet-Occluded,filled_ellipses,accuracy,0.0206801470588235,0.2
ImageNet-Occluded,filled_ellipses,accuracy,0.0604020140664961,0.3
ImageNet-Occluded,filled_ellipses,accuracy,0.098405530690537,0.4
ImageNet-Occluded,filled_ellipses,accuracy,0.1556505754475703,0.5
ImageNet-Occluded,filled_ellipses,accuracy,0.2093390345268542,0.6
ImageNet-Occluded,filled_ellipses,accuracy,0.2627477621483376,0.7
ImageNet-Occluded,filled_ellipses,accuracy,0.3182744565217391,0.8
ImageNet-Occluded,filled_ellipses,accuracy,0.3758591751918158,0.9
ImageNet-Occluded,mud_splash,accuracy,0.0035166240409207,0.1
ImageNet-Occluded,mud_splash,accuracy,0.0152453644501278,0.2
ImageNet-Occluded,mud_splash,accuracy,0.0376238810741688,0.3
ImageNet-Occluded,mud_splash,accuracy,0.0831801470588235,0.4
ImageNet-Occluded,mud_splash,accuracy,0.1368086636828644,0.5
ImageNet-Occluded,mud_splash,accuracy,0.1988091432225064,0.6
ImageNet-Occluded,mud_splash,accuracy,0.250059942455243,0.7
ImageNet-Occluded,mud_splash,accuracy,0.297993925831202,0.8
ImageNet-Occluded,mud_splash,accuracy,0.3506433823529412,0.9
ImageNet-Occluded,natural,accuracy,0.0034167199488491,0.1
ImageNet-Occluded,natural,accuracy,0.0072530370843989,0.2
ImageNet-Occluded,natural,accuracy,0.0121283567774936,0.3
ImageNet-Occluded,natural,accuracy,0.0248761189258312,0.4
ImageNet-Occluded,natural,accuracy,0.0463954603580562,0.5
ImageNet-Occluded,natural,accuracy,0.0797634271099744,0.6
ImageNet-Occluded,natural,accuracy,0.1368086636828644,0.7
ImageNet-Occluded,natural,accuracy,0.2232257033248081,0.8
ImageNet-Occluded,natural,accuracy,0.287823689258312,0.9
ImageNet-Occluded,natural_silhouette,accuracy,0.008371962915601,0.1
ImageNet-Occluded,natural_silhouette,accuracy,0.0226582480818414,0.2
ImageNet-Occluded,natural_silhouette,accuracy,0.0648377557544757,0.3
ImageNet-Occluded,natural_silhouette,accuracy,0.1016024616368286,0.4
ImageNet-Occluded,natural_silhouette,accuracy,0.1395260549872122,0.5
ImageNet-Occluded,natural_silhouette,accuracy,0.1860813618925831,0.6
ImageNet-Occluded,natural_silhouette,accuracy,0.2498001918158567,0.7
ImageNet-Occluded,natural_silhouette,accuracy,0.2985134271099744,0.8
ImageNet-Occluded,natural_silhouette,accuracy,0.3203524616368286,0.9
