benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.2701829185291212,oblique_bars_16,0.9,accuracy
ImageNet-Occluded,0.0068656442572875,vertical_bars_02,0.1,accuracy
ImageNet-Occluded,0.0371902224664785,vertical_bars_02,0.2,accuracy
ImageNet-Occluded,0.0924823864990351,vertical_bars_02,0.3,accuracy
ImageNet-Occluded,0.1678495470966611,vertical_bars_02,0.4,accuracy
ImageNet-Occluded,0.25050651905488,vertical_bars_02,0.5,accuracy
ImageNet-Occluded,0.3230519136603997,vertical_bars_02,0.6,accuracy
ImageNet-Occluded,0.3871481820028655,vertical_bars_02,0.7,accuracy
ImageNet-Occluded,0.4308133484149465,vertical_bars_02,0.8,accuracy
ImageNet-Occluded,0.4722441161165432,vertical_bars_02,0.9,accuracy
ImageNet-Occluded,0.0052340290490157,vertical_bars_04,0.1,accuracy
ImageNet-Occluded,0.0445608815976551,vertical_bars_04,0.2,accuracy
ImageNet-Occluded,0.0770743586579147,vertical_bars_04,0.3,accuracy
ImageNet-Occluded,0.1633469057934624,vertical_bars_04,0.4,accuracy
ImageNet-Occluded,0.2325591277711245,vertical_bars_04,0.5,accuracy
ImageNet-Occluded,0.3134882194655282,vertical_bars_04,0.6,accuracy
ImageNet-Occluded,0.3625115064942107,vertical_bars_04,0.7,accuracy
ImageNet-Occluded,0.4277588171618325,vertical_bars_04,0.8,accuracy
ImageNet-Occluded,0.4793970505801999,vertical_bars_04,0.9,accuracy
ImageNet-Occluded,0.0027070748714768,vertical_bars_08,0.1,accuracy
ImageNet-Occluded,0.0249833792676122,vertical_bars_08,0.2,accuracy
ImageNet-Occluded,0.0924947956690983,vertical_bars_08,0.3,accuracy
ImageNet-Occluded,0.170405455998012,vertical_bars_08,0.4,accuracy
ImageNet-Occluded,0.2684821127628793,vertical_bars_08,0.5,accuracy
ImageNet-Occluded,0.3406804276972401,vertical_bars_08,0.6,accuracy
ImageNet-Occluded,0.3863269218376705,vertical_bars_08,0.7,accuracy
ImageNet-Occluded,0.4514181778138997,vertical_bars_08,0.8,accuracy
ImageNet-Occluded,0.4602264184124616,vertical_bars_08,0.9,accuracy
ImageNet-Occluded,0.0032925611285834,vertical_bars_16,0.1,accuracy
ImageNet-Occluded,0.011261115591897,vertical_bars_16,0.2,accuracy
ImageNet-Occluded,0.0582068101788053,vertical_bars_16,0.3,accuracy
ImageNet-Occluded,0.1307405479708496,vertical_bars_16,0.4,accuracy
ImageNet-Occluded,0.2429207678960294,vertical_bars_16,0.5,accuracy
ImageNet-Occluded,0.3457941254790948,vertical_bars_16,0.6,accuracy
ImageNet-Occluded,0.381741177062599,vertical_bars_16,0.7,accuracy
ImageNet-Occluded,0.3949467685757851,vertical_bars_16,0.8,accuracy
ImageNet-Occluded,0.3702311260359628,vertical_bars_16,0.9,accuracy
ImageNet-Occluded,0.0061116943858107,cardinal_crossed_bars,0.1,accuracy
ImageNet-Occluded,0.0144183041755946,cardinal_crossed_bars,0.2,accuracy
ImageNet-Occluded,0.0248762093180296,cardinal_crossed_bars,0.3,accuracy
ImageNet-Occluded,0.0592356415427461,cardinal_crossed_bars,0.4,accuracy
ImageNet-Occluded,0.121500619820186,cardinal_crossed_bars,0.5,accuracy
ImageNet-Occluded,0.2134415160636512,cardinal_crossed_bars,0.6,accuracy
ImageNet-Occluded,0.3108424386199639,cardinal_crossed_bars,0.7,accuracy
ImageNet-Occluded,0.3545955973012106,cardinal_crossed_bars,0.8,accuracy
ImageNet-Occluded,0.3393857393945966,cardinal_crossed_bars,0.9,accuracy
ImageNet-Occluded,0.0019572613836855,oblique_crossed_bars,0.1,accuracy
ImageNet-Occluded,0.0046876504142977,oblique_crossed_bars,0.2,accuracy
ImageNet-Occluded,0.0137572349144183,oblique_crossed_bars,0.3,accuracy
ImageNet-Occluded,0.0342033776853765,oblique_crossed_bars,0.4,accuracy
ImageNet-Occluded,0.0857791893032132,oblique_crossed_bars,0.5,accuracy
ImageNet-Occluded,0.1823968312570027,oblique_crossed_bars,0.6,accuracy
ImageNet-Occluded,0.2957656973478745,oblique_crossed_bars,0.7,accuracy
ImageNet-Occluded,0.3766989257870888,oblique_crossed_bars,0.8,accuracy
ImageNet-Occluded,0.3578238566311038,oblique_crossed_bars,0.9,accuracy
ImageNet-Occluded,0.0022528247755705,curved_lines,0.1,accuracy
ImageNet-Occluded,0.0067329039531094,curved_lines,0.2,accuracy
ImageNet-Occluded,0.0307273115886717,curved_lines,0.3,accuracy
ImageNet-Occluded,0.0729579051234284,curved_lines,0.4,accuracy
ImageNet-Occluded,0.1409280841447869,curved_lines,0.5,accuracy
ImageNet-Occluded,0.20979021763315,curved_lines,0.6,accuracy
ImageNet-Occluded,0.2617665067010996,curved_lines,0.7,accuracy
ImageNet-Occluded,0.3320282417900708,curved_lines,0.8,accuracy
ImageNet-Occluded,0.3952152576981758,curved_lines,0.9,accuracy
ImageNet-Occluded,0.0018384343735417,empty_ellipses,0.1,accuracy
ImageNet-Occluded,0.0060560412286799,empty_ellipses,0.2,accuracy
ImageNet-Occluded,0.0243805954042746,empty_ellipses,0.3,accuracy
ImageNet-Occluded,0.0714093936341149,empty_ellipses,0.4,accuracy
ImageNet-Occluded,0.1348690344971053,empty_ellipses,0.5,accuracy
ImageNet-Occluded,0.1906071761432959,empty_ellipses,0.6,accuracy
ImageNet-Occluded,0.2474854552015966,empty_ellipses,0.7,accuracy
ImageNet-Occluded,0.3202376694095378,empty_ellipses,0.8,accuracy
ImageNet-Occluded,0.3989443949290684,empty_ellipses,0.9,accuracy
ImageNet-Occluded,0.0032451807388237,filled_ellipses,0.1,accuracy
ImageNet-Occluded,0.011457781820577,filled_ellipses,0.2,accuracy
ImageNet-Occluded,0.0334577006192839,filled_ellipses,0.3,accuracy
ImageNet-Occluded,0.0604761805461377,filled_ellipses,0.4,accuracy
ImageNet-Occluded,0.1042774716506199,filled_ellipses,0.5,accuracy
ImageNet-Occluded,0.170925888175867,filled_ellipses,0.6,accuracy
ImageNet-Occluded,0.2308538096899889,filled_ellipses,0.7,accuracy
ImageNet-Occluded,0.3144862159174316,filled_ellipses,0.8,accuracy
ImageNet-Occluded,0.4118796179489213,filled_ellipses,0.9,accuracy
ImageNet-Occluded,0.0029620264979953,mud_splash,0.1,accuracy
ImageNet-Occluded,0.009065448116435,mud_splash,0.2,accuracy
ImageNet-Occluded,0.0191232521771168,mud_splash,0.3,accuracy
ImageNet-Occluded,0.0466061350794471,mud_splash,0.4,accuracy
ImageNet-Occluded,0.0850263675864862,mud_splash,0.5,accuracy
ImageNet-Occluded,0.1376088246399042,mud_splash,0.6,accuracy
ImageNet-Occluded,0.1976491805850243,mud_splash,0.7,accuracy
ImageNet-Occluded,0.264845103633647,mud_splash,0.8,accuracy
ImageNet-Occluded,0.3485760311691128,mud_splash,0.9,accuracy
ImageNet-Occluded,0.0022163493938896,natural,0.1,accuracy
ImageNet-Occluded,0.0053735379775872,natural,0.2,accuracy
ImageNet-Occluded,0.0091451675041901,natural,0.3,accuracy
ImageNet-Occluded,0.0185121955654146,natural,0.4,accuracy
ImageNet-Occluded,0.0311815616655714,natural,0.5,accuracy
ImageNet-Occluded,0.0583545918367346,natural,0.6,accuracy
ImageNet-Occluded,0.1200476211248612,natural,0.7,accuracy
ImageNet-Occluded,0.207375697943629,natural,0.8,accuracy
ImageNet-Occluded,0.2958939251851062,natural,0.9,accuracy
ImageNet-Occluded,0.0045364844061586,natural_silhouette,0.1,accuracy
ImageNet-Occluded,0.0132191290470714,natural_silhouette,0.2,accuracy
ImageNet-Occluded,0.0389158464207941,natural_silhouette,0.3,accuracy
ImageNet-Occluded,0.0706088155203936,natural_silhouette,0.4,accuracy
ImageNet-Occluded,0.1011059938036665,natural_silhouette,0.5,accuracy
ImageNet-Occluded,0.1524746101729724,natural_silhouette,0.6,accuracy
ImageNet-Occluded,0.2347833739251506,natural_silhouette,0.7,accuracy
ImageNet-Occluded,0.3210517843158877,natural_silhouette,0.8,accuracy
ImageNet-Occluded,0.370857976529063,natural_silhouette,0.9,accuracy
ImageNet-Occluded,0.0036712282204202,coarse_noise,0.1,accuracy
ImageNet-Occluded,0.0099058860000603,coarse_noise,0.2,accuracy
ImageNet-Occluded,0.0234363719212765,coarse_noise,0.3,accuracy
ImageNet-Occluded,0.0542648368496067,coarse_noise,0.4,accuracy
ImageNet-Occluded,0.1031181561399479,coarse_noise,0.5,accuracy
ImageNet-Occluded,0.1608654519124907,coarse_noise,0.6,accuracy
ImageNet-Occluded,0.2257852359693877,coarse_noise,0.7,accuracy
ImageNet-Occluded,0.296664044565084,coarse_noise,0.8,accuracy
ImageNet-Occluded,0.3968735714347995,coarse_noise,0.9,accuracy
ImageNet-Occluded,0.0026348761796038,fine_oriented_noise,0.1,accuracy
ImageNet-Occluded,0.0047914360326771,fine_oriented_noise,0.2,accuracy
ImageNet-Occluded,0.0141599682368794,fine_oriented_noise,0.3,accuracy
ImageNet-Occluded,0.0476699377201041,fine_oriented_noise,0.4,accuracy
ImageNet-Occluded,0.1379277021909246,fine_oriented_noise,0.5,accuracy
ImageNet-Occluded,0.2502737531856615,fine_oriented_noise,0.6,accuracy
ImageNet-Occluded,0.3488866358387227,fine_oriented_noise,0.7,accuracy
ImageNet-Occluded,0.4109308816948716,fine_oriented_noise,0.8,accuracy
ImageNet-Occluded,0.4431709817477635,fine_oriented_noise,0.9,accuracy
ImageNet-Occluded,0.0016624500632894,fine_noise,0.1,accuracy
ImageNet-Occluded,0.0039310683021131,fine_noise,0.2,accuracy
ImageNet-Occluded,0.0133984976695204,fine_noise,0.3,accuracy
ImageNet-Occluded,0.0391241697480483,fine_noise,0.4,accuracy
ImageNet-Occluded,0.0880654813075552,fine_noise,0.5,accuracy
ImageNet-Occluded,0.1522689191054324,fine_noise,0.6,accuracy
ImageNet-Occluded,0.212226923631162,fine_noise,0.7,accuracy
ImageNet-Occluded,0.2750762597638733,fine_noise,0.8,accuracy
ImageNet-Occluded,0.3402923594932167,fine_noise,0.9,accuracy
ImageNet-Occluded,0.0026705994897959,pink_noise,0.1,accuracy
ImageNet-Occluded,0.0069446115735538,pink_noise,0.2,accuracy
ImageNet-Occluded,0.0176051994975732,pink_noise,0.3,accuracy
ImageNet-Occluded,0.0320344086812467,pink_noise,0.4,accuracy
ImageNet-Occluded,0.05972072649367,pink_noise,0.5,accuracy
ImageNet-Occluded,0.109152011421262,pink_noise,0.6,accuracy
