subject,metric_sim,value
sub-00,Pearson R,-0.7867872118974174
sub-01,Pearson R,-0.435212417613181
sub-02,Pearson R,-0.7793661102361669
sub-03,Pearson R,-0.5951058528478241
sub-04,Pearson R,-0.7845781777219352
sub-05,Pearson R,-0.5437899083528593
sub-06,Pearson R,-0.42886414686766017
sub-07,Pearson R,-0.35455019085540906
sub-08,Pearson R,-0.5800999965413561
sub-09,Pearson R,-0.6391650243037069
sub-10,Pearson R,-0.43189319386988545
sub-11,Pearson R,-0.5455639605507497
sub-12,Pearson R,-0.654571906450227
sub-13,Pearson R,-0.5846090542438961
sub-14,Pearson R,-0.8056259892353653
sub-15,Pearson R,-0.5877934949339807
sub-16,Pearson R,-0.849106690233208
sub-17,Pearson R,-0.5340053296332767
sub-18,Pearson R,-0.689005946063076
sub-19,Pearson R,-0.11541880332567254
sub-20,Pearson R,-0.6944000308013539
sub-21,Pearson R,-0.52358498891507
sub-22,Pearson R,-0.520638192479645
sub-23,Pearson R,-0.4903802521473244
sub-24,Pearson R,-0.5333589498167708
sub-25,Pearson R,-0.6072420744942462
sub-26,Pearson R,-0.34331643160374575
sub-27,Pearson R,-0.5986483767859232
sub-28,Pearson R,-0.793597550978958
sub-29,Pearson R,-0.4148499272786442
sub-00,MSE,0.04940010239133307
sub-01,MSE,0.06335711454617518
sub-02,MSE,0.06542442859030255
sub-03,MSE,0.06435142522129739
sub-04,MSE,0.0579769454353283
sub-05,MSE,0.09190992865636147
sub-06,MSE,0.07010346479059322
sub-07,MSE,0.055103753798388166
sub-08,MSE,0.03194849055357379
sub-09,MSE,0.12726478894173604
sub-10,MSE,0.12922091755846216
sub-11,MSE,0.13433982362267144
sub-12,MSE,0.09354141894569959
sub-13,MSE,0.04934948474038844
sub-14,MSE,0.08245450191570881
sub-15,MSE,0.09276716706302023
sub-16,MSE,0.056771906790857446
sub-17,MSE,0.04221817611309288
sub-18,MSE,0.06568342086140838
sub-19,MSE,0.19911922810146654
sub-20,MSE,0.09053648104108865
sub-21,MSE,0.07031398632580263
sub-22,MSE,0.09494467565068039
sub-23,MSE,0.1131769801162637
sub-24,MSE,0.04960443090236491
sub-25,MSE,0.04562941769058
sub-26,MSE,0.047518372638393445
sub-27,MSE,0.04863423173470735
sub-28,MSE,0.07585467862333202
sub-29,MSE,0.028399061963271244
