subject,metric_sim,value
sub-00,Pearson R,-0.33622349473460306
sub-01,Pearson R,0.04496513940868131
sub-02,Pearson R,-0.16682947923072577
sub-03,Pearson R,-0.1345613017229322
sub-04,Pearson R,-0.21550024242842114
sub-05,Pearson R,0.10183440350984162
sub-06,Pearson R,-0.0629150423474987
sub-07,Pearson R,-0.22230943995668428
sub-08,Pearson R,-0.10191842462375987
sub-09,Pearson R,-0.29084820948536483
sub-10,Pearson R,0.05899010542810867
sub-11,Pearson R,-0.03649480384455287
sub-12,Pearson R,-0.45148735329808337
sub-13,Pearson R,-0.007938004433419391
sub-14,Pearson R,-0.3285222172040481
sub-15,Pearson R,-0.16200405712885585
sub-16,Pearson R,-0.2626262155958984
sub-17,Pearson R,-0.23171193550065206
sub-18,Pearson R,-0.1603284252195676
sub-19,Pearson R,-0.12507791162077211
sub-20,Pearson R,-0.1848718639543004
sub-21,Pearson R,-0.13224263074203102
sub-22,Pearson R,-0.02680161635298892
sub-23,Pearson R,0.07751890996606094
sub-24,Pearson R,0.03839915956271383
sub-25,Pearson R,-0.01291716686624587
sub-26,Pearson R,-0.06698243641001765
sub-27,Pearson R,0.00353261245119358
sub-28,Pearson R,-0.39252738179294555
sub-29,Pearson R,-0.22948524240116788
sub-00,MSE,0.05510218489892984
sub-01,MSE,0.07281679383009647
sub-02,MSE,0.07000227077553178
sub-03,MSE,0.07218126568899458
sub-04,MSE,0.06383401869467566
sub-05,MSE,0.10268393281807373
sub-06,MSE,0.08026485500066059
sub-07,MSE,0.06515098592944907
sub-08,MSE,0.03254277315365306
sub-09,MSE,0.1430004376403752
sub-10,MSE,0.14309337428986654
sub-11,MSE,0.1472428656361474
sub-12,MSE,0.10689944180208748
sub-13,MSE,0.05400077619236359
sub-14,MSE,0.09097672248645793
sub-15,MSE,0.10458118641828512
sub-16,MSE,0.06237490091161316
sub-17,MSE,0.04915609723873696
sub-18,MSE,0.07272517835909631
sub-19,MSE,0.222861920332937
sub-20,MSE,0.10250619302417757
sub-21,MSE,0.07895915906989033
sub-22,MSE,0.10598068602193156
sub-23,MSE,0.12584415048223016
sub-24,MSE,0.05530325175056149
sub-25,MSE,0.0495759429911481
sub-26,MSE,0.05309576892588188
sub-27,MSE,0.05263727870260272
sub-28,MSE,0.08522067809486061
sub-29,MSE,0.03407100508653719
