benchmark,occluder_type,metric,score,visibility
ImageNet-1K,,accuracy,0.4873121803069054,
ImageNet-Occluded,horizontal_bars_02,accuracy,0.0061624590877671,0.1
ImageNet-Occluded,horizontal_bars_02,accuracy,0.0317835934764268,0.2
ImageNet-Occluded,horizontal_bars_02,accuracy,0.0747226367191392,0.3
ImageNet-Occluded,horizontal_bars_02,accuracy,0.1396315158629903,0.4
ImageNet-Occluded,horizontal_bars_02,accuracy,0.2186890825325129,0.5
ImageNet-Occluded,horizontal_bars_02,accuracy,0.3034717793367347,0.6
ImageNet-Occluded,horizontal_bars_02,accuracy,0.3769553814615522,0.7
ImageNet-Occluded,horizontal_bars_02,accuracy,0.423375379066078,0.8
ImageNet-Occluded,horizontal_bars_02,accuracy,0.4602862079532779,0.9
ImageNet-Occluded,horizontal_bars_04,accuracy,0.0043495950878274,0.1
ImageNet-Occluded,horizontal_bars_04,accuracy,0.0375256456282674,0.2
ImageNet-Occluded,horizontal_bars_04,accuracy,0.111211178254108,0.3
ImageNet-Occluded,horizontal_bars_04,accuracy,0.2169525535130987,0.4
ImageNet-Occluded,horizontal_bars_04,accuracy,0.2892674390150576,0.5
ImageNet-Occluded,horizontal_bars_04,accuracy,0.341695345786153,0.6
ImageNet-Occluded,horizontal_bars_04,accuracy,0.3908314431200222,0.7
ImageNet-Occluded,horizontal_bars_04,accuracy,0.4316789805889129,0.8
ImageNet-Occluded,horizontal_bars_04,accuracy,0.4465646962730252,0.9
ImageNet-Occluded,horizontal_bars_08,accuracy,0.0056766220653543,0.1
ImageNet-Occluded,horizontal_bars_08,accuracy,0.0232246642818256,0.2
ImageNet-Occluded,horizontal_bars_08,accuracy,0.0666262303688088,0.3
ImageNet-Occluded,horizontal_bars_08,accuracy,0.157583043587451,0.4
ImageNet-Occluded,horizontal_bars_08,accuracy,0.2485131584868139,0.5
ImageNet-Occluded,horizontal_bars_08,accuracy,0.3271649832628211,0.6
ImageNet-Occluded,horizontal_bars_08,accuracy,0.3683881796136194,0.7
ImageNet-Occluded,horizontal_bars_08,accuracy,0.3967287978347467,0.8
ImageNet-Occluded,horizontal_bars_08,accuracy,0.4149326444888601,0.9
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0027469345653543,0.1
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0078572481490519,0.2
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0171900570240556,0.3
ImageNet-Occluded,horizontal_bars_16,accuracy,0.032018615237,0.4
ImageNet-Occluded,horizontal_bars_16,accuracy,0.055753934824345,0.5
ImageNet-Occluded,horizontal_bars_16,accuracy,0.0998380042764605,0.6
ImageNet-Occluded,horizontal_bars_16,accuracy,0.1449982852351908,0.7
ImageNet-Occluded,horizontal_bars_16,accuracy,0.1903112366491434,0.8
ImageNet-Occluded,horizontal_bars_16,accuracy,0.261394983955792,0.9
ImageNet-Occluded,oblique_bars_02,accuracy,0.0077816651449823,0.1
ImageNet-Occluded,oblique_bars_02,accuracy,0.0516201837786606,0.2
ImageNet-Occluded,oblique_bars_02,accuracy,0.1198863022181452,0.3
ImageNet-Occluded,oblique_bars_02,accuracy,0.1956445389256185,0.4
ImageNet-Occluded,oblique_bars_02,accuracy,0.2627566061457809,0.5
ImageNet-Occluded,oblique_bars_02,accuracy,0.3290297401194669,0.6
ImageNet-Occluded,oblique_bars_02,accuracy,0.3850814943410912,0.7
ImageNet-Occluded,oblique_bars_02,accuracy,0.4247159434824574,0.8
ImageNet-Occluded,oblique_bars_02,accuracy,0.4604813699819604,0.9
ImageNet-Occluded,oblique_bars_04,accuracy,0.0033448299735176,0.1
ImageNet-Occluded,oblique_bars_04,accuracy,0.0343511594193322,0.2
ImageNet-Occluded,oblique_bars_04,accuracy,0.1096574022453658,0.3
ImageNet-Occluded,oblique_bars_04,accuracy,0.1918913351029766,0.4
ImageNet-Occluded,oblique_bars_04,accuracy,0.2661740110844982,0.5
ImageNet-Occluded,oblique_bars_04,accuracy,0.3290432770641482,0.6
ImageNet-Occluded,oblique_bars_04,accuracy,0.3665881004868721,0.7
ImageNet-Occluded,oblique_bars_04,accuracy,0.4277294868109177,0.8
ImageNet-Occluded,oblique_bars_04,accuracy,0.4564239540878607,0.9
ImageNet-Occluded,oblique_bars_08,accuracy,0.0054216704388358,0.1
ImageNet-Occluded,oblique_bars_08,accuracy,0.0220081915470714,0.2
ImageNet-Occluded,oblique_bars_08,accuracy,0.0821297711559704,0.3
ImageNet-Occluded,oblique_bars_08,accuracy,0.1625688897103679,0.4
ImageNet-Occluded,oblique_bars_08,accuracy,0.2419878256564237,0.5
ImageNet-Occluded,oblique_bars_08,accuracy,0.3488388797458337,0.6
ImageNet-Occluded,oblique_bars_08,accuracy,0.3976117275199111,0.7
ImageNet-Occluded,oblique_bars_08,accuracy,0.4216226807662419,0.8
ImageNet-Occluded,oblique_bars_08,accuracy,0.4332402774265834,0.9
ImageNet-Occluded,oblique_bars_16,accuracy,0.0031654613510686,0.1
ImageNet-Occluded,oblique_bars_16,accuracy,0.0074861017530974,0.2
ImageNet-Occluded,oblique_bars_16,accuracy,0.0204186922281372,0.3
ImageNet-Occluded,oblique_bars_16,accuracy,0.0499942090590389,0.4
ImageNet-Occluded,oblique_bars_16,accuracy,0.1009879188269985,0.5
ImageNet-Occluded,oblique_bars_16,accuracy,0.2012008297808316,0.6
ImageNet-Occluded,oblique_bars_16,accuracy,0.2834185933580204,0.7
ImageNet-Occluded,oblique_bars_16,accuracy,0.3268566344465528,0.8
ImageNet-Occluded,oblique_bars_16,accuracy,0.362967637120461,0.9
ImageNet-Occluded,vertical_bars_02,accuracy,0.0035324713633376,0.1
ImageNet-Occluded,vertical_bars_02,accuracy,0.026944024982501,0.2
ImageNet-Occluded,vertical_bars_02,accuracy,0.076787068071414,0.3
ImageNet-Occluded,vertical_bars_02,accuracy,0.1507805731831764,0.4
ImageNet-Occluded,vertical_bars_02,accuracy,0.2291834628095432,0.5
ImageNet-Occluded,vertical_bars_02,accuracy,0.3070783298842761,0.6
ImageNet-Occluded,vertical_bars_02,accuracy,0.37671810327744,0.7
ImageNet-Occluded,vertical_bars_02,accuracy,0.421054868065581,0.8
ImageNet-Occluded,vertical_bars_02,accuracy,0.4611119804333667,0.9
ImageNet-Occluded,vertical_bars_04,accuracy,0.0022163493938896,0.1
ImageNet-Occluded,vertical_bars_04,accuracy,0.0275475609363341,0.2
ImageNet-Occluded,vertical_bars_04,accuracy,0.1047324737419887,0.3
ImageNet-Occluded,vertical_bars_04,accuracy,0.2157511221511023,0.4
ImageNet-Occluded,vertical_bars_04,accuracy,0.2926656658552131,0.5
ImageNet-Occluded,vertical_bars_04,accuracy,0.338649463288638,0.6
ImageNet-Occluded,vertical_bars_04,accuracy,0.3899575380646453,0.7
ImageNet-Occluded,vertical_bars_04,accuracy,0.433790416133647,0.8
ImageNet-Occluded,vertical_bars_04,accuracy,0.4430784771637041,0.9
ImageNet-Occluded,vertical_bars_08,accuracy,0.0030417458857504,0.1
ImageNet-Occluded,vertical_bars_08,accuracy,0.0095031526775992,0.2
ImageNet-Occluded,vertical_bars_08,accuracy,0.0424125944929463,0.3
ImageNet-Occluded,vertical_bars_08,accuracy,0.1246081716856178,0.4
ImageNet-Occluded,vertical_bars_08,accuracy,0.2223667031039997,0.5
ImageNet-Occluded,vertical_bars_08,accuracy,0.3121115559217881,0.6
ImageNet-Occluded,vertical_bars_08,accuracy,0.3561407242502485,0.7
ImageNet-Occluded,vertical_bars_08,accuracy,0.3771343742098127,0.8
ImageNet-Occluded,vertical_bars_08,accuracy,0.3942010913576398,0.9
ImageNet-Occluded,vertical_bars_16,accuracy,0.0016225903694118,0.1
ImageNet-Occluded,vertical_bars_16,accuracy,0.0019696705347421,0.2
ImageNet-Occluded,vertical_bars_16,accuracy,0.0043063510817532,0.3
ImageNet-Occluded,vertical_bars_16,accuracy,0.0096268681429174,0.4
ImageNet-Occluded,vertical_bars_16,accuracy,0.0229937788859313,0.5
ImageNet-Occluded,vertical_bars_16,accuracy,0.0553162303202006,0.6
ImageNet-Occluded,vertical_bars_16,accuracy,0.0876811736700486,0.7
ImageNet-Occluded,vertical_bars_16,accuracy,0.1189522315957108,0.8
ImageNet-Occluded,vertical_bars_16,accuracy,0.1738781375544411,0.9
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0079459923756669,0.1
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0339416574154581,0.2
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0715786093960003,0.3
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.1409269559140108,0.4
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2217233077603943,0.5
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.274749109939653,0.6
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3084132531467749,0.7
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3334883852880828,0.8
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3494446715530084,0.9
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0067329039531094,0.1
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0333114230663192,0.2
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0740337408318811,0.3
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.1539986793484006,0.4
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.23858207798734,0.5
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.292086196189024,0.6
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3257619969698848,0.7
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3516260501073331,0.8
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3738982178726975,0.9
ImageNet-Occluded,curved_lines,accuracy,0.0023757881693998,0.1
ImageNet-Occluded,curved_lines,accuracy,0.0077658716817291,0.2
ImageNet-Occluded,curved_lines,accuracy,0.0247592624961113,0.3
ImageNet-Occluded,curved_lines,accuracy,0.0683717841700631,0.4
ImageNet-Occluded,curved_lines,accuracy,0.1365465260281854,0.5
ImageNet-Occluded,curved_lines,accuracy,0.20625473802187,0.6
ImageNet-Occluded,curved_lines,accuracy,0.2864844050942635,0.7
ImageNet-Occluded,curved_lines,accuracy,0.3662109375,0.8
ImageNet-Occluded,curved_lines,accuracy,0.4313465660932112,0.9
ImageNet-Occluded,empty_ellipses,accuracy,0.0017579629142977,0.1
ImageNet-Occluded,empty_ellipses,accuracy,0.0044326987877792,0.2
ImageNet-Occluded,empty_ellipses,accuracy,0.0128885944164833,0.3
ImageNet-Occluded,empty_ellipses,accuracy,0.0387571596977662,0.4
ImageNet-Occluded,empty_ellipses,accuracy,0.0688790551253727,0.5
ImageNet-Occluded,empty_ellipses,accuracy,0.1144871938289428,0.6
ImageNet-Occluded,empty_ellipses,accuracy,0.17938253587606,0.7
ImageNet-Occluded,empty_ellipses,accuracy,0.247437698500497,0.8
ImageNet-Occluded,empty_ellipses,accuracy,0.3601417352958601,0.9
ImageNet-Occluded,filled_ellipses,accuracy,0.0036595711408525,0.1
ImageNet-Occluded,filled_ellipses,accuracy,0.0230859074057364,0.2
ImageNet-Occluded,filled_ellipses,accuracy,0.0606450201297292,0.3
ImageNet-Occluded,filled_ellipses,accuracy,0.1054522045412842,0.4
ImageNet-Occluded,filled_ellipses,accuracy,0.1638658338663529,0.5
ImageNet-Occluded,filled_ellipses,accuracy,0.2207922451958364,0.6
ImageNet-Occluded,filled_ellipses,accuracy,0.2857255668056254,0.7
ImageNet-Occluded,filled_ellipses,accuracy,0.3470508340670138,0.8
ImageNet-Occluded,filled_ellipses,accuracy,0.4175355580388283,0.9
ImageNet-Occluded,mud_splash,accuracy,0.0036114386796038,0.1
ImageNet-Occluded,mud_splash,accuracy,0.0163123917062671,0.2
ImageNet-Occluded,mud_splash,accuracy,0.0434324009990205,0.3
ImageNet-Occluded,mud_splash,accuracy,0.0907710519980411,0.4
ImageNet-Occluded,mud_splash,accuracy,0.147219147000994,0.5
ImageNet-Occluded,mud_splash,accuracy,0.203043024454798,0.6
ImageNet-Occluded,mud_splash,accuracy,0.2637602431433541,0.7
ImageNet-Occluded,mud_splash,accuracy,0.3255066695261974,0.8
ImageNet-Occluded,mud_splash,accuracy,0.3843892143697154,0.9
ImageNet-Occluded,natural,accuracy,0.0026390125632894,0.1
ImageNet-Occluded,natural,accuracy,0.0054175340551502,0.2
ImageNet-Occluded,natural,accuracy,0.0101491805470111,0.3
ImageNet-Occluded,natural,accuracy,0.0207533632614174,0.4
ImageNet-Occluded,natural,accuracy,0.0416071278100111,0.5
ImageNet-Occluded,natural,accuracy,0.0685146774108312,0.6
ImageNet-Occluded,natural,accuracy,0.1321412778022337,0.7
ImageNet-Occluded,natural,accuracy,0.2288965485533889,0.8
ImageNet-Occluded,natural,accuracy,0.3150168012599555,0.9
ImageNet-Occluded,natural_silhouette,accuracy,0.0078181405266632,0.1
ImageNet-Occluded,natural_silhouette,accuracy,0.0252616450342596,0.2
ImageNet-Occluded,natural_silhouette,accuracy,0.0713405793114584,0.3
ImageNet-Occluded,natural_silhouette,accuracy,0.112693507604453,0.4
ImageNet-Occluded,natural_silhouette,accuracy,0.1499311105937374,0.5
ImageNet-Occluded,natural_silhouette,accuracy,0.1919390914999708,0.6
ImageNet-Occluded,natural_silhouette,accuracy,0.2657254015912815,0.7
ImageNet-Occluded,natural_silhouette,accuracy,0.3311122211874748,0.8
ImageNet-Occluded,natural_silhouette,accuracy,0.362882277187036,0.9
ImageNet-Occluded,coarse_noise,accuracy,0.005007280036807,0.1
ImageNet-Occluded,coarse_noise,accuracy,0.0234487810533265,0.2
ImageNet-Occluded,coarse_noise,accuracy,0.0606657020291503,0.3
ImageNet-Occluded,coarse_noise,accuracy,0.1168780234091135,0.4
ImageNet-Occluded,coarse_noise,accuracy,0.1826431340709024,0.5
ImageNet-Occluded,coarse_noise,accuracy,0.2475542693722004,0.6
ImageNet-Occluded,coarse_noise,accuracy,0.3042309934995612,0.7
ImageNet-Occluded,coarse_noise,accuracy,0.3620200290971873,0.8
ImageNet-Occluded,coarse_noise,accuracy,0.4245550006019826,0.9
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0022603454714526,0.1
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0055412495204684,0.2
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0107512123388599,0.3
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0263852371777198,0.4
ImageNet-Occluded,fine_oriented_noise,accuracy,0.0573712607123413,0.5
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1107272213819075,0.6
ImageNet-Occluded,fine_oriented_noise,accuracy,0.1865144128702124,0.7
ImageNet-Occluded,fine_oriented_noise,accuracy,0.2752781905690018,0.8
ImageNet-Occluded,fine_oriented_noise,accuracy,0.3572718373366764,0.9
ImageNet-Occluded,fine_noise,accuracy,0.0012954400510204,0.1
ImageNet-Occluded,fine_noise,accuracy,0.0018019589918608,0.2
ImageNet-Occluded,fine_noise,accuracy,0.0034959959816567,0.3
ImageNet-Occluded,fine_noise,accuracy,0.010158205385871,0.4
ImageNet-Occluded,fine_noise,accuracy,0.0246280263349109,0.5
ImageNet-Occluded,fine_noise,accuracy,0.0550289396576735,0.6
ImageNet-Occluded,fine_noise,accuracy,0.1076745704120519,0.7
ImageNet-Occluded,fine_noise,accuracy,0.1861222082254838,0.8
