benchmark,occluder_type,metric,score,visibility
ImageNet-Occluded,vertical_bars_16,accuracy,0.0654691496239903,0.3
ImageNet-Occluded,vertical_bars_16,accuracy,0.1270740089552177,0.4
ImageNet-Occluded,vertical_bars_16,accuracy,0.2299832161277761,0.5
ImageNet-Occluded,vertical_bars_16,accuracy,0.3172634271404627,0.6
ImageNet-Occluded,vertical_bars_16,accuracy,0.3851862212123773,0.7
ImageNet-Occluded,vertical_bars_16,accuracy,0.4470708120204603,0.8
ImageNet-Occluded,vertical_bars_16,accuracy,0.5253556585677749,0.9
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0238211317145077,0.1
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.0799272698171608,0.2
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.1383511828796942,0.3
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2053069053860881,0.4
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.2564098465320704,0.5
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3073009910333492,0.6
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3518462276367275,0.7
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.3935342072068578,0.8
ImageNet-Occluded,cardinal_crossed_bars,accuracy,0.4355179027980551,0.9
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0252717391342458,0.1
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.0868446291674433,0.2
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.1512148337595908,0.3
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2172314578005115,0.4
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.2696691176775471,0.5
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3218190537389282,0.6
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3570612212428656,0.7
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.3981817455395408,0.8
ImageNet-Occluded,oblique_crossed_bars,accuracy,0.441032608680408,0.9
ImageNet-Occluded,curved_lines,accuracy,0.0099504475703324,0.1
ImageNet-Occluded,curved_lines,accuracy,0.0383991368324555,0.2
ImageNet-Occluded,curved_lines,accuracy,0.0963395140741182,0.3
ImageNet-Occluded,curved_lines,accuracy,0.1830882353093618,0.4
ImageNet-Occluded,curved_lines,accuracy,0.2680306905294623,0.5
ImageNet-Occluded,curved_lines,accuracy,0.3516783887315589,0.6
ImageNet-Occluded,curved_lines,accuracy,0.4253756394014334,0.7
ImageNet-Occluded,curved_lines,accuracy,0.5017503197388271,0.8
ImageNet-Occluded,curved_lines,accuracy,0.559335038332683,0.9
ImageNet-Occluded,empty_ellipses,accuracy,0.0066576086966049,0.1
ImageNet-Occluded,empty_ellipses,accuracy,0.0340393222511157,0.2
ImageNet-Occluded,empty_ellipses,accuracy,0.0856697570337244,0.3
ImageNet-Occluded,empty_ellipses,accuracy,0.1701246802992833,0.4
ImageNet-Occluded,empty_ellipses,accuracy,0.2501958120052162,0.5
ImageNet-Occluded,empty_ellipses,accuracy,0.3271339513990275,0.6
ImageNet-Occluded,empty_ellipses,accuracy,0.4105258951406649,0.7
ImageNet-Occluded,empty_ellipses,accuracy,0.4735653772378516,0.8
ImageNet-Occluded,empty_ellipses,accuracy,0.5441536125167251,0.9
ImageNet-Occluded,filled_ellipses,accuracy,0.0133192135554635,0.1
ImageNet-Occluded,filled_ellipses,accuracy,0.0725303708439897,0.2
ImageNet-Occluded,filled_ellipses,accuracy,0.169429347833709,0.3
ImageNet-Occluded,filled_ellipses,accuracy,0.250003996178927,0.4
ImageNet-Occluded,filled_ellipses,accuracy,0.3422834079741212,0.5
ImageNet-Occluded,filled_ellipses,accuracy,0.414689897728698,0.6
ImageNet-Occluded,filled_ellipses,accuracy,0.4746163682559567,0.7
ImageNet-Occluded,filled_ellipses,accuracy,0.5258192135702313,0.8
ImageNet-Occluded,filled_ellipses,accuracy,0.562703804439291,0.9
ImageNet-Occluded,mud_splash,accuracy,0.0156369884915249,0.1
ImageNet-Occluded,mud_splash,accuracy,0.0627837276176723,0.2
ImageNet-Occluded,mud_splash,accuracy,0.1301870204679801,0.3
ImageNet-Occluded,mud_splash,accuracy,0.2161045396495658,0.4
ImageNet-Occluded,mud_splash,accuracy,0.2918558183990781,0.5
ImageNet-Occluded,mud_splash,accuracy,0.3624920076726343,0.6
ImageNet-Occluded,mud_splash,accuracy,0.4181066176775471,0.7
ImageNet-Occluded,mud_splash,accuracy,0.4677229859792363,0.8
ImageNet-Occluded,mud_splash,accuracy,0.5153612532579076,0.9
ImageNet-Occluded,natural,accuracy,0.0044357416879795,0.1
ImageNet-Occluded,natural,accuracy,0.0142263427109974,0.2
