benchmark,score,occluder_type,visibility,metric
ImageNet-Occluded,0.0447801099139816,vertical_bars_16,0.7,accuracy
ImageNet-Occluded,0.0739803438892169,vertical_bars_16,0.8,accuracy
ImageNet-Occluded,0.1447170112206011,vertical_bars_16,0.9,accuracy
ImageNet-Occluded,0.0015071476714647,coarse_noise,0.1,accuracy
ImageNet-Occluded,0.00272286833473,coarse_noise,0.2,accuracy
ImageNet-Occluded,0.0055570429837217,coarse_noise,0.3,accuracy
ImageNet-Occluded,0.0120631979246224,coarse_noise,0.4,accuracy
ImageNet-Occluded,0.0272595182213248,coarse_noise,0.5,accuracy
ImageNet-Occluded,0.0610808445026679,coarse_noise,0.6,accuracy
ImageNet-Occluded,0.1246390065976551,coarse_noise,0.7,accuracy
ImageNet-Occluded,0.2195118468026725,coarse_noise,0.8,accuracy
ImageNet-Occluded,0.3950144551238235,coarse_noise,0.9,accuracy
ImageNet-Occluded,0.0011957908163265,fine_oriented_noise,0.1,accuracy
ImageNet-Occluded,0.0012954400510204,fine_oriented_noise,0.2,accuracy
ImageNet-Occluded,0.0016940369897959,fine_oriented_noise,0.3,accuracy
ImageNet-Occluded,0.0023998544000241,fine_oriented_noise,0.4,accuracy
ImageNet-Occluded,0.0049749410388116,fine_oriented_noise,0.5,accuracy
ImageNet-Occluded,0.012784056726615,fine_oriented_noise,0.6,accuracy
ImageNet-Occluded,0.0421403452601968,fine_oriented_noise,0.7,accuracy
ImageNet-Occluded,0.1246927795665604,fine_oriented_noise,0.8,accuracy
ImageNet-Occluded,0.2952599306495822,fine_oriented_noise,0.9,accuracy
ImageNet-Occluded,0.0008769132653061,fine_noise,0.1,accuracy
ImageNet-Occluded,0.0011160714285714,fine_noise,0.2,accuracy
ImageNet-Occluded,0.0015146683673469,fine_noise,0.3,accuracy
ImageNet-Occluded,0.0017305123714768,fine_noise,0.4,accuracy
ImageNet-Occluded,0.0036479140612847,fine_noise,0.5,accuracy
ImageNet-Occluded,0.0099265679184879,fine_noise,0.6,accuracy
ImageNet-Occluded,0.0314455381309499,fine_noise,0.7,accuracy
ImageNet-Occluded,0.0946663969329425,fine_noise,0.8,accuracy
ImageNet-Occluded,0.2332186930033625,fine_noise,0.9,accuracy
ImageNet-Occluded,0.0014631515939016,pink_noise,0.1,accuracy
ImageNet-Occluded,0.0027867942592319,pink_noise,0.2,accuracy
ImageNet-Occluded,0.0071803854246224,pink_noise,0.3,accuracy
ImageNet-Occluded,0.0147146196389684,pink_noise,0.4,accuracy
ImageNet-Occluded,0.032932003883987,pink_noise,0.5,accuracy
ImageNet-Occluded,0.072192298210397,pink_noise,0.6,accuracy
ImageNet-Occluded,0.1329286946934096,pink_noise,0.7,accuracy
ImageNet-Occluded,0.2374701429994739,pink_noise,0.8,accuracy
ImageNet-Occluded,0.3676880026350216,pink_noise,0.9,accuracy
ImageNet-Occluded,0.0011683402735055,patch_drop,0.1,accuracy
ImageNet-Occluded,0.0011600675061345,patch_drop,0.2,accuracy
ImageNet-Occluded,0.001961397767371,patch_drop,0.3,accuracy
ImageNet-Occluded,0.0030973990428812,patch_drop,0.4,accuracy
ImageNet-Occluded,0.0070160581939378,patch_drop,0.5,accuracy
ImageNet-Occluded,0.0196696308498479,patch_drop,0.6,accuracy
ImageNet-Occluded,0.05874416399367,patch_drop,0.7,accuracy
ImageNet-Occluded,0.1614509379985381,patch_drop,0.8,accuracy
ImageNet-Occluded,0.350093707746389,patch_drop,0.9,accuracy
