subject,metric_sim,value
sub-00,Pearson R,-0.3071354752940245
sub-01,Pearson R,0.13917035297304822
sub-02,Pearson R,-0.01336801041248995
sub-03,Pearson R,0.22488852667191953
sub-04,Pearson R,0.12894690071064127
sub-05,Pearson R,0.05351150066869771
sub-06,Pearson R,0.36771573537543045
sub-07,Pearson R,0.3408690442411638
sub-08,Pearson R,-0.2788828021145167
sub-09,Pearson R,0.13606777007458887
sub-10,Pearson R,-0.39860223182254434
sub-11,Pearson R,0.30633307807842214
sub-12,Pearson R,0.09794865178165503
sub-13,Pearson R,0.1719583092525137
sub-14,Pearson R,-0.07505097546585299
sub-15,Pearson R,0.21650391098490104
sub-16,Pearson R,-0.09196682767453555
sub-17,Pearson R,-0.08718470128019679
sub-18,Pearson R,-0.25393781437502455
sub-19,Pearson R,0.10151900907682404
sub-20,Pearson R,-0.5245409830066267
sub-21,Pearson R,0.22939999584847132
sub-22,Pearson R,0.3842647129712197
sub-23,Pearson R,0.17905394282853054
sub-24,Pearson R,0.2949263574304846
sub-25,Pearson R,0.22318716568908958
sub-26,Pearson R,-0.020239614277017374
sub-27,Pearson R,0.11762880995451949
sub-28,Pearson R,0.06759166272933366
sub-29,Pearson R,0.4199881917597871
sub-00,MSE,0.03853857015457788
sub-01,MSE,0.02353340930109658
sub-02,MSE,0.03174160225921522
sub-03,MSE,0.02330001486325803
sub-04,MSE,0.02587441372704452
sub-05,MSE,0.031068503104769458
sub-06,MSE,0.01999669705377196
sub-07,MSE,0.021364529660457127
sub-08,MSE,0.05340554399524375
sub-09,MSE,0.04018847436913728
sub-10,MSE,0.05534173107411812
sub-11,MSE,0.03898545877923108
sub-12,MSE,0.03123839840137402
sub-13,MSE,0.025105074976879374
sub-14,MSE,0.03490883868410623
sub-15,MSE,0.027413380235169774
sub-16,MSE,0.03188395924164355
sub-17,MSE,0.03164850046241247
sub-18,MSE,0.03599658145065399
sub-19,MSE,0.07535007101334391
sub-20,MSE,0.040258372968688075
sub-21,MSE,0.024982948540097766
sub-22,MSE,0.02420840764962347
sub-23,MSE,0.034273682124455015
sub-24,MSE,0.02155663727044524
sub-25,MSE,0.025006358171488965
sub-26,MSE,0.03884136775003303
sub-27,MSE,0.028075042938300963
sub-28,MSE,0.028338865768265293
sub-29,MSE,0.027061781609195402
