subject,metric_sim,value
sub-00,Pearson R,-0.29966755401343304
sub-01,Pearson R,-0.04270451738016846
sub-02,Pearson R,-0.35915128000443275
sub-03,Pearson R,-0.17357993819858888
sub-04,Pearson R,-0.2519420460728228
sub-05,Pearson R,-0.03740340169673498
sub-06,Pearson R,-0.2678189892397314
sub-07,Pearson R,-0.43051028363985383
sub-08,Pearson R,-0.3572994173458473
sub-09,Pearson R,-0.35526731386871363
sub-10,Pearson R,-0.09268367770035911
sub-11,Pearson R,-0.31058715151801575
sub-12,Pearson R,-0.5166808668116679
sub-13,Pearson R,-0.3100516674132556
sub-14,Pearson R,-0.3120231568990954
sub-15,Pearson R,-0.35061591237880585
sub-16,Pearson R,-0.3164754321866638
sub-17,Pearson R,-0.3860163417999178
sub-18,Pearson R,-0.32614620847049913
sub-19,Pearson R,-0.035050250758818874
sub-20,Pearson R,0.048021560735625156
sub-21,Pearson R,-0.27120303511653654
sub-22,Pearson R,-0.23745863817413745
sub-23,Pearson R,-0.1401104073558129
sub-24,Pearson R,-0.17180417587231886
sub-25,Pearson R,-0.3455440975584907
sub-26,Pearson R,-0.4906437994692146
sub-27,Pearson R,-0.2957548747581396
sub-28,Pearson R,-0.4661166678283989
sub-29,Pearson R,0.011378234856440258
sub-00,MSE,0.0688970636808033
sub-01,MSE,0.08860116098559916
sub-02,MSE,0.08821917525432686
sub-03,MSE,0.08857502642356983
sub-04,MSE,0.07915993691372704
sub-05,MSE,0.12025874455013873
sub-06,MSE,0.0985773797727573
sub-07,MSE,0.08368505581979126
sub-08,MSE,0.04761861705641433
sub-09,MSE,0.16448052913198574
sub-10,MSE,0.1650693205839609
sub-11,MSE,0.1722815926806712
sub-12,MSE,0.12709464592416436
sub-13,MSE,0.07154544854009777
sub-14,MSE,0.10863633736292773
sub-15,MSE,0.12527591987052453
sub-16,MSE,0.07761519024970275
sub-17,MSE,0.06494562524772095
sub-18,MSE,0.09095570749108203
sub-19,MSE,0.24587899656493586
sub-20,MSE,0.11789181199630074
sub-21,MSE,0.09691124983485269
sub-22,MSE,0.12644388294358566
sub-23,MSE,0.14717131556348262
sub-24,MSE,0.07124388954947813
sub-25,MSE,0.06707899821640902
sub-26,MSE,0.07471078577090767
sub-27,MSE,0.07038834390276127
sub-28,MSE,0.10373414585810542
sub-29,MSE,0.041702297199101596
