subject,metric_sim,value
sub-00,Pearson R,-0.4179313889140524
sub-01,Pearson R,-0.2949995079103379
sub-02,Pearson R,-0.575469265683786
sub-03,Pearson R,-0.4140248430177631
sub-04,Pearson R,-0.5288948600182232
sub-05,Pearson R,-0.5470144503085749
sub-06,Pearson R,-0.40024035592157786
sub-07,Pearson R,-0.2354036338578344
sub-08,Pearson R,-0.5607446017498272
sub-09,Pearson R,-0.5385348235594142
sub-10,Pearson R,-0.48977287309513134
sub-11,Pearson R,-0.45253744950345653
sub-12,Pearson R,-0.4509639685822564
sub-13,Pearson R,-0.5206077973119255
sub-14,Pearson R,-0.4328801419143464
sub-15,Pearson R,-0.4033079895905631
sub-16,Pearson R,-0.6653338919053958
sub-17,Pearson R,-0.6331292658320997
sub-18,Pearson R,-0.5296500557441712
sub-19,Pearson R,-0.060273436518719484
sub-20,Pearson R,-0.3260828006737255
sub-21,Pearson R,-0.6359633422732316
sub-22,Pearson R,-0.49082432146411
sub-23,Pearson R,-0.4672366787634717
sub-24,Pearson R,-0.30566293479986534
sub-25,Pearson R,-0.5818370635556823
sub-26,Pearson R,-0.29625722303036395
sub-27,Pearson R,-0.547281316441443
sub-28,Pearson R,-0.4902589631009281
sub-29,Pearson R,-0.0812157941968165
sub-00,MSE,0.03524000033029462
sub-01,MSE,0.019833036068172813
sub-02,MSE,0.03549147839873168
sub-03,MSE,0.02658256539833531
sub-04,MSE,0.03153723246135553
sub-05,MSE,0.023880961817941602
sub-06,MSE,0.023816224071872113
sub-07,MSE,0.02951409532302814
sub-08,MSE,0.06293194279297132
sub-09,MSE,0.028038421521997623
sub-10,MSE,0.028793557603382217
sub-11,MSE,0.030421786233320116
sub-12,MSE,0.025294333795745805
sub-13,MSE,0.033762675056150084
sub-14,MSE,0.029147839873166864
sub-15,MSE,0.021726367419738404
sub-16,MSE,0.035400647377460695
sub-17,MSE,0.03722325439291848
sub-18,MSE,0.030165890474303084
sub-19,MSE,0.04133211950059453
sub-20,MSE,0.01768843308230942
sub-21,MSE,0.034061302681992346
sub-22,MSE,0.024197507927070944
sub-23,MSE,0.02350013211784912
sub-24,MSE,0.028731586074778707
sub-25,MSE,0.03794655833003038
sub-26,MSE,0.04376903322763906
sub-27,MSE,0.038127188201876064
sub-28,MSE,0.026957284647905932
sub-29,MSE,0.04389727011494252
